!1                                 
5p+ Yield PS(II) Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat Width,Flash Mode,Far Red Mode,Far Red Int,Far Red Dur,Pre-Illum Mode,Illum Dur,Ke,Kq,PAR Corr,F',Fm',Y(II),ETR,PAR,Temp
   1, 7/ 4,18:45,  80,R,   9,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 229, 478,0.520,  1.5,   7,20.5
   2, 7/ 4,18:48,  80,R,   9,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 242, 453,0.465,  5.2,  27,20.5
   3, 7/ 4,18:51,  80,R,   9,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 234, 362,0.353,  8.4,  57,20.5
   4, 7/ 4,18:54,  80,R,   9,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 204, 258,0.209,  8.5,  97,20.5
   5, 7/ 4,18:58,  80,R,   9,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 185, 216,0.143,  8.2, 137,20.5
   6, 7/ 4,19: 1,  80,R,   9,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 184, 200,0.080,  5.9, 177,20.6
5p+ Yield PS(II) Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat Width,Flash Mode,Far Red Mode,Far Red Int,Far Red Dur,Pre-Illum Mode,Illum Dur,Ke,Kq,PAR Corr,F',Fm',Y(II),ETR,PAR,Temp
   1, 7/ 4,19:15,  80,R,  12,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 211, 408,0.482,  1.4,   7,20.3
   2, 7/ 4,19:18,  80,R,  12,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 215, 380,0.434,  4.9,  27,20.3
   3, 7/ 4,19:21,  80,R,  12,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 223, 331,0.326,  7.8,  57,20.3
   4, 7/ 4,19:24,  80,R,  12,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 191, 231,0.173,  7.0,  97,20.3
   5, 7/ 4,19:27,  80,R,  12,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 174, 198,0.121,  6.9, 137,20.4
   6, 7/ 4,19:30,  80,R,  12,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 170, 185,0.081,  6.0, 177,20.4
5p+ Yield PS(II) Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat Width,Flash Mode,Far Red Mode,Far Red Int,Far Red Dur,Pre-Illum Mode,Illum Dur,Ke,Kq,PAR Corr,F',Fm',Y(II),ETR,PAR,Temp
   1, 7/ 4,19:38,  80,R,  12,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 253, 674,0.624,  1.8,   7,20.1
   2, 7/ 4,19:41,  80,R,  12,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 264, 618,0.572,  6.4,  27,20.1
   3, 7/ 4,19:43,  80,R,  12,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 278, 529,0.474, 11.3,  57,20.2
   4, 7/ 4,19:46,  80,R,  12,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 237, 339,0.300, 12.2,  97,20.2
   5, 7/ 4,19:49,  80,R,  12,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 222, 262,0.152,  8.7, 137,20.2
   6, 7/ 4,19:52,  80,R,  12,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 210, 235,0.106,  7.8, 177,20.3
5p+ Yield PS(II) Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat Width,Flash Mode,Far Red Mode,Far Red Int,Far Red Dur,Pre-Illum Mode,Illum Dur,Ke,Kq,PAR Corr,F',Fm',Y(II),ETR,PAR,Temp
   1, 7/ 4,20: 3,  80,R,   8,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 235, 589,0.601,  1.7,   7,19.9
   2, 7/ 4,20: 6,  80,R,   8,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 236, 441,0.464,  5.2,  27,20.0
   3, 7/ 4,20: 9,  80,R,   8,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 197, 266,0.259,  6.1,  57,20.0
   4, 7/ 4,20:12,  80,R,   8,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 188, 216,0.129,  5.2,  97,20.0
   5, 7/ 4,20:15,  80,R,   8,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 189, 205,0.078,  4.4, 137,20.1
   6, 7/ 4,20:19,  80,R,   8,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 191, 201,0.049,  3.6, 177,20.1
5p+ Yield PS(II) Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat Width,Flash Mode,Far Red Mode,Far Red Int,Far Red Dur,Pre-Illum Mode,Illum Dur,Ke,Kq,PAR Corr,F',Fm',Y(II),ETR,PAR,Temp
   1, 7/ 4,23:31,  80,R,   9,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 233, 617,0.622,  1.8,   7,19.5
   2, 7/ 4,23:34,  80,R,   9,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 247, 545,0.546,  6.1,  27,19.5
   3, 7/ 4,23:37,  80,R,   9,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 247, 458,0.460, 11.0,  57,19.6
   4, 7/ 4,23:40,  80,R,   9,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 214, 305,0.298, 12.1,  97,19.7
   5, 7/ 4,23:43,  80,R,   9,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 193, 236,0.182, 10.4, 137,19.7
   6, 7/ 4,23:47,  80,R,   9,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 183, 210,0.128,  9.5, 177,19.8
5p+ Yield PS(II) Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat Width,Flash Mode,Far Red Mode,Far Red Int,Far Red Dur,Pre-Illum Mode,Illum Dur,Ke,Kq,PAR Corr,F',Fm',Y(II),ETR,PAR,Temp
   1, 7/ 4,23:56,  80,R,   9,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 221, 567,0.610,  1.7,   7,19.6
   2, 7/ 4,23:59,  80,R,   9,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 230, 502,0.541,  6.1,  27,19.7
   3, 7/ 4, 0: 2,  80,R,   9,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 226, 373,0.394,  9.4,  57,19.7
   4, 7/ 4, 0: 4,  80,R,   9,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 198, 258,0.232,  9.4,  97,19.7
   5, 7/ 4, 0: 8,  80,R,   9,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 175, 208,0.158,  9.0, 137,19.8
   6, 7/ 4, 0:11,  80,R,   9,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 167, 185,0.097,  7.2, 177,19.9
5p+ Yield PS(II) Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat Width,Flash Mode,Far Red Mode,Far Red Int,Far Red Dur,Pre-Illum Mode,Illum Dur,Ke,Kq,PAR Corr,F',Fm',Y(II),ETR,PAR,Temp
   1, 7/ 4, 0:31,  80,R,   9,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 242, 566,0.572,  1.6,   7,19.7
   2, 7/ 4, 0:34,  80,R,   9,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 229, 419,0.453,  5.1,  27,19.7
   3, 7/ 4, 0:36,  80,R,   9,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 200, 263,0.239,  5.7,  57,19.7
   4, 7/ 4, 0:40,  80,R,   9,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 188, 214,0.121,  4.9,  97,19.8
