!1                                 
5p+ Yield PS(II) Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat Width,Flash Mode,Far Red Mode,Far Red Int,Far Red Dur,Pre-Illum Mode,Illum Dur,Ke,Kq,PAR Corr,F',Fm',Y(II),ETR,PAR,Temp
   1, 7/ 1, 0:28,  80,R,  12,  75,0.8,S,Off,  50,   5,Off, 1.0,0.50,0.84,1.00, 216, 690,0.686,  2.0,   7,21.1
   2, 7/ 1, 0:31,  80,R,  12,  75,0.8,S,Off,  50,   5,Off, 1.0,0.50,0.84,1.00, 248, 634,0.608,  6.8,  27,20.9
   3, 7/ 1, 0:33,  80,R,  12,  75,0.8,S,Off,  50,   5,Off, 1.0,0.50,0.84,1.00, 210, 336,0.375,  8.9,  57,20.8
   4, 7/ 1, 0:35,  80,R,  12,  75,0.8,S,Off,  50,   5,Off, 1.0,0.50,0.84,1.00, 169, 213,0.206,  8.3,  97,20.7
   5, 7/ 1, 0:37,  80,R,  12,  75,0.8,S,Off,  50,   5,Off, 1.0,0.50,0.84,1.00, 157, 179,0.122,  7.0, 137,20.7
   6, 7/ 1, 0:40,  80,R,  12,  75,0.8,S,Off,  50,   5,Off, 1.0,0.50,0.84,1.00, 155, 168,0.077,  5.7, 177,20.6
5p+ Yield PS(II) Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat Width,Flash Mode,Far Red Mode,Far Red Int,Far Red Dur,Pre-Illum Mode,Illum Dur,Ke,Kq,PAR Corr,F',Fm',Y(II),ETR,PAR,Temp
   1, 7/ 1, 0:52,  80,R,  12,  75,0.8,S,Off,  50,   5,Off, 1.0,0.50,0.84,1.00, 267, 823,0.675,  1.9,   7,20.2
   2, 7/ 1, 0:54,  80,R,  12,  75,0.8,S,Off,  50,   5,Off, 1.0,0.50,0.84,1.00, 302, 761,0.603,  6.8,  27,20.1
   3, 7/ 1, 0:56,  80,R,  12,  75,0.8,S,Off,  50,   5,Off, 1.0,0.50,0.84,1.00, 282, 466,0.394,  9.4,  57,20.1
   4, 7/ 1, 0:59,  80,R,  12,  75,0.8,S,Off,  50,   5,Off, 1.0,0.50,0.84,1.00, 234, 302,0.225,  9.1,  97,20.1
   5, 7/ 1, 1: 1,  80,R,  12,  75,0.8,S,Off,  50,   5,Off, 1.0,0.50,0.84,1.00, 220, 253,0.130,  7.4, 137,20.1
   6, 7/ 1, 1: 3,  80,R,  12,  75,0.8,S,Off,  50,   5,Off, 1.0,0.50,0.84,1.00, 213, 235,0.093,  6.9, 177,20.1
!3                                 
5p+ Yield PS(II) Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat Width,Flash Mode,Far Red Mode,Far Red Int,Far Red Dur,Pre-Illum Mode,Illum Dur,Ke,Kq,PAR Corr,F',Fm',Y(II),ETR,PAR,Temp
   1, 7/ 1, 1:16,  80,R,  12,  75,0.8,S,Off,  50,   5,Off, 1.0,0.50,0.84,1.00, 193, 557,0.653,  1.9,   7,19.9
   2, 7/ 1, 1:18,  80,R,  12,  75,0.8,S,Off,  50,   5,Off, 1.0,0.50,0.84,1.00, 203, 505,0.598,  6.7,  27,19.9
   3, 7/ 1, 1:20,  80,R,  12,  75,0.8,S,Off,  50,   5,Off, 1.0,0.50,0.84,1.00, 199, 359,0.445, 10.6,  57,19.9
   4, 7/ 1, 1:23,  80,R,  12,  75,0.8,S,Off,  50,   5,Off, 1.0,0.50,0.84,1.00, 177, 239,0.259, 10.5,  97,19.9
   5, 7/ 1, 1:25,  80,R,  12,  75,0.8,S,Off,  50,   5,Off, 1.0,0.50,0.84,1.00, 157, 190,0.173,  9.9, 137,19.9
   6, 7/ 1, 1:27,  80,R,  12,  75,0.8,S,Off,  50,   5,Off, 1.0,0.50,0.84,1.00, 153, 169,0.094,  6.9, 177,20.0
!5                                 
5p+ Yield PS(II) Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat Width,Flash Mode,Far Red Mode,Far Red Int,Far Red Dur,Pre-Illum Mode,Illum Dur,Ke,Kq,PAR Corr,F',Fm',Y(II),ETR,PAR,Temp
   1, 7/ 1, 4:19,  80,R,  12,  75,0.8,S,Off,  50,   5,Off, 1.0,0.50,0.84,1.00, 249, 594,0.580,  1.7,   7,19.5
   2, 7/ 1, 4:22,  80,R,  12,  75,0.8,S,Off,  50,   5,Off, 1.0,0.50,0.84,1.00, 239, 459,0.479,  5.4,  27,19.5
   3, 7/ 1, 4:24,  80,R,  12,  75,0.8,S,Off,  50,   5,Off, 1.0,0.50,0.84,1.00, 235, 366,0.357,  8.5,  57,19.5
   4, 7/ 1, 4:26,  80,R,  12,  75,0.8,S,Off,  50,   5,Off, 1.0,0.50,0.84,1.00, 214, 277,0.227,  9.2,  97,19.6
   5, 7/ 1, 4:28,  80,R,  12,  75,0.8,S,Off,  50,   5,Off, 1.0,0.50,0.84,1.00, 206, 240,0.141,  8.1, 137,19.6
   6, 7/ 1, 4:30,  80,R,  12,  75,0.8,S,Off,  50,   5,Off, 1.0,0.50,0.84,1.00, 200, 223,0.103,  7.6, 177,19.7
5p+ Yield PS(II) Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat Width,Flash Mode,Far Red Mode,Far Red Int,Far Red Dur,Pre-Illum Mode,Illum Dur,Ke,Kq,PAR Corr,F',Fm',Y(II),ETR,PAR,Temp
   1, 7/ 1, 0: 9,  80,R,  12,  75,0.8,S,Off,  50,   5,Off, 1.0,0.50,0.84,1.00, 267, 730,0.634,  1.8,   7,19.9
   2, 7/ 1, 0:11,  80,R,  12,  75,0.8,S,Off,  50,   5,Off, 1.0,0.50,0.84,1.00, 281, 648,0.566,  6.4,  27,19.8
   3, 7/ 1, 0:13,  80,R,  12,  75,0.8,S,Off,  50,   5,Off, 1.0,0.50,0.84,1.00, 276, 485,0.430, 10.2,  57,19.8
   4, 7/ 1, 0:16,  80,R,  12,  75,0.8,S,Off,  50,   5,Off, 1.0,0.50,0.84,1.00, 238, 324,0.265, 10.7,  97,19.9
   5, 7/ 1, 0:18,  80,R,  12,  75,0.8,S,Off,  50,   5,Off, 1.0,0.50,0.84,1.00, 211, 253,0.166,  9.5, 137,19.9
   6, 7/ 1, 0:20,  80,R,  12,  75,0.8,S,Off,  50,   5,Off, 1.0,0.50,0.84,1.00, 197, 221,0.108,  8.0, 177,19.9
