5p+ Yield PS(II) Test
   3, 6/23,15:14,  80,R,  10,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 209, 294,0.289,  6.9,  57,18.7
   4, 6/23,15:17,  80,R,  10,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 188, 230,0.182,  7.4,  97,18.8
   5, 6/23,15:20,  80,R,  10,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 187, 215,0.130,  7.4, 137,18.9
   6, 6/23,15:23,  80,R,  10,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 190, 209,0.090,  6.6, 177,19.0
!3                                 
5p+ Yield PS(II) Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat Width,Flash Mode,Far Red Mode,Far Red Int,Far Red Dur,Pre-Illum Mode,Illum Dur,Ke,Kq,PAR Corr,F',Fm',Y(II),ETR,PAR,Temp
   1, 6/23,15:33,  80,R,  10,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 215, 557,0.614,  1.8,   7,18.8
   2, 6/23,15:37,  80,R,  10,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 230, 490,0.530,  6.0,  27,18.9
   3, 6/23,15:39,  80,R,  10,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 201, 301,0.332,  7.9,  57,18.9
   4, 6/23,15:43,  80,R,  10,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 178, 217,0.179,  7.2,  97,19.0
   5, 6/23,15:46,  80,R,  10,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 173, 191,0.094,  5.3, 137,19.0
   6, 6/23,15:50,  80,R,  10,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 166, 179,0.072,  5.3, 177,19.1
5p+ Yield PS(II) Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat Width,Flash Mode,Far Red Mode,Far Red Int,Far Red Dur,Pre-Illum Mode,Illum Dur,Ke,Kq,PAR Corr,F',Fm',Y(II),ETR,PAR,Temp
   1, 6/23,16: 2,  80,R,  10,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 255, 664,0.615,  1.8,   7,19.0
   2, 6/23,16: 5,  80,R,  10,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 263, 548,0.520,  5.8,  27,19.0
   3, 6/23,16: 8,  80,R,  10,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 212, 316,0.329,  7.8,  57,19.0
   4, 6/23,16:10,  80,R,  10,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 192, 234,0.179,  7.2,  97,19.1
   5, 6/23,16:13,  80,R,  10,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 183, 206,0.111,  6.3, 137,19.1
   6, 6/23,16:16,  80,R,  10,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 183, 196,0.066,  4.9, 177,19.2
