5p+ Fv/m Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat PW,Far Red Mode,Far Red Int,Far Red Dur,Fo,Fm,Fv,Fv/m,Fv/o
   1, 7/ 2,22:48,  50,R,  12,  75,0.8,On ,  50,   5, 132, 538, 406,0.754,3.075
Curve:
, 129
, 130
, 127
, 132
, 133
, 133
, 134
, 136
, 135
, 134
, 211
, 515
, 525
, 535
, 539
, 546
, 548
, 581
, 503
, 511
, 493
, 469
, 427
, 335
, 223
, 189
, 166
, 150
, 143
, 145
, 141
, 140
, 142
, 143
, 144
, 139
, 136
, 136
5p+ Fv/m Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat PW,Far Red Mode,Far Red Int,Far Red Dur,Fo,Fm,Fv,Fv/m,Fv/o
   1, 7/ 2,23:12,  50,R,  12,  75,0.8,On ,  50,   5, 173, 606, 433,0.714,2.502
Curve:
, 170
, 171
, 173
, 177
, 174
, 172
, 172
, 176
, 178
, 181
, 278
, 589
, 602
, 598
, 605
, 607
, 607
, 608
, 608
, 606
, 584
, 555
, 500
, 389
, 268
, 233
, 212
, 195
, 187
, 183
, 181
, 181
, 182
, 179
, 177
, 173
, 173
, 174
5p+ Fv/m Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat PW,Far Red Mode,Far Red Int,Far Red Dur,Fo,Fm,Fv,Fv/m,Fv/o
   1, 7/ 2,23:37,  50,R,  12,  75,0.8,On ,  50,   5, 153, 504, 351,0.696,2.294
Curve:
, 151
, 154
, 155
, 152
, 150
, 159
, 159
, 154
, 152
, 154
, 231
, 474
, 496
, 500
, 503
, 511
, 506
, 516
, 512
, 514
, 496
, 472
, 427
, 336
, 237
, 206
, 185
, 171
, 166
, 165
, 164
, 159
, 153
, 152
, 155
, 156
, 157
, 155
5p+ Fv/m Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat PW,Far Red Mode,Far Red Int,Far Red Dur,Fo,Fm,Fv,Fv/m,Fv/o
   1, 7/ 2, 0: 2,  50,R,  12,  75,0.8,On ,  50,   5, 137, 462, 325,0.703,2.372
Curve:
, 138
, 139
, 138
, 137
, 137
, 136
, 137
, 136
, 139
, 139
, 211
, 449
, 460
, 460
, 461
, 461
, 468
, 465
, 459
, 460
, 448
, 424
, 382
, 296
, 191
, 155
, 148
, 145
, 139
, 142
, 144
, 143
, 142
, 140
, 138
, 135
, 131
, 132
5p+ Fv/m Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat PW,Far Red Mode,Far Red Int,Far Red Dur,Fo,Fm,Fv,Fv/m,Fv/o
   1, 7/ 3, 3:44,  50,R,  12,  75,0.8,On ,  50,   5, 204, 629, 425,0.675,2.083
Curve:
, 208
, 206
, 202
, 202
, 204
, 201
, 200
, 204
, 206
, 210
, 332
, 598
, 626
, 628
, 631
, 627
, 632
, 632
, 632
, 631
, 610
, 580
, 528
, 422
, 299
, 263
, 241
, 230
, 220
, 216
, 216
, 210
, 205
, 207
, 208
, 212
, 215
, 213
5p+ Fv/m Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat PW,Far Red Mode,Far Red Int,Far Red Dur,Fo,Fm,Fv,Fv/m,Fv/o
   1, 7/ 1, 0: 2,  50,R,  12,  75,0.8,On ,  50,   5, 188, 656, 468,0.713,2.489
Curve:
, 192
, 188
, 188
, 187
, 187
, 187
, 187
, 189
, 190
, 189
, 302
, 581
, 635
, 649
, 656
, 660
, 663
, 666
, 662
, 663
, 645
, 621
, 575
, 474
, 350
, 296
, 260
, 233
, 221
, 215
, 206
, 204
, 203
, 201
, 195
, 194
, 197
, 195
5p+ Fv/m Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat PW,Far Red Mode,Far Red Int,Far Red Dur,Fo,Fm,Fv,Fv/m,Fv/o
   1, 7/ 1, 0:26,  50,R,  12,  75,0.8,On ,  50,   5, 155, 459, 304,0.662,1.961
Curve:
, 155
, 157
, 154
, 154
, 156
, 156
, 154
, 155
, 158
, 158
, 244
, 438
, 450
, 459
, 458
, 458
, 464
, 470
, 470
, 471
, 452
, 428
, 388
, 314
, 228
, 198
, 183
, 174
, 164
, 157
, 158
, 159
, 160
, 160
, 156
, 154
, 156
, 156
5p+ Fv/m Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat PW,Far Red Mode,Far Red Int,Far Red Dur,Fo,Fm,Fv,Fv/m,Fv/o
   1, 7/ 1, 0:51,  50,R,  12,  75,0.8,On ,  50,   5, 171, 692, 521,0.752,3.046
Curve:
, 162
, 174
, 173
, 169
, 166
, 168
, 172
, 173
, 173
, 172
, 306
, 681
, 690
, 698
, 692
, 690
, 691
, 693
, 692
, 695
, 666
, 630
, 566
, 439
, 291
, 244
, 217
, 200
, 197
, 188
, 182
, 179
, 176
, 168
, 169
, 171
, 174
, 174
