5p+ Fv/m Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat PW,Far Red Mode,Far Red Int,Far Red Dur,Fo,Fm,Fv,Fv/m,Fv/o
   1, 6/18, 9:41,  50,R,  12,  75,0.8,On ,  50,   5, 197, 932, 735,0.788,3.730
Curve:
, 197
, 200
, 201
, 200
, 200
, 196
, 196
, 196
, 195
, 194
, 315
, 790
, 885
, 923
, 939
, 929
, 949
, 974
, 953
, 962
, 930
, 873
, 795
, 673
, 521
, 413
, 340
, 294
, 261
, 235
, 228
, 226
, 220
, 217
, 218
, 221
, 217
, 214
5p+ Fv/m Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat PW,Far Red Mode,Far Red Int,Far Red Dur,Fo,Fm,Fv,Fv/m,Fv/o
   1, 6/18,10:17,  50,R,  12,  75,0.8,On ,  50,   5, 150, 646, 496,0.767,3.306
Curve:
, 149
, 147
, 149
, 154
, 155
, 153
, 152
, 149
, 148
, 153
, 266
, 641
, 622
, 666
, 615
, 668
, 666
, 648
, 649
, 649
, 621
, 594
, 528
, 404
, 270
, 219
, 184
, 173
, 167
, 163
, 161
, 158
, 156
, 157
, 151
, 149
, 149
, 152
5p+ Fv/m Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat PW,Far Red Mode,Far Red Int,Far Red Dur,Fo,Fm,Fv,Fv/m,Fv/o
   1, 6/18,10:44,  50,R,  12,  75,0.8,On ,  50,   5, 147, 548, 401,0.731,2.727
Curve:
, 150
, 147
, 146
, 147
, 145
, 144
, 148
, 149
, 150
, 152
, 248
, 524
, 546
, 548
, 558
, 551
, 550
, 544
, 546
, 545
, 523
, 496
, 443
, 349
, 243
, 213
, 200
, 192
, 176
, 162
, 156
, 150
, 150
, 149
, 149
, 148
, 149
, 145
5p+ Fv/m Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat PW,Far Red Mode,Far Red Int,Far Red Dur,Fo,Fm,Fv,Fv/m,Fv/o
   1, 6/18,11:17,  50,R,  12,  75,0.8,On ,  50,   5, 147, 567, 420,0.740,2.857
Curve:
, 148
, 149
, 148
, 147
, 148
, 149
, 147
, 144
, 143
, 146
, 242
, 539
, 565
, 563
, 564
, 565
, 559
, 569
, 573
, 573
, 543
, 509
, 457
, 358
, 241
, 201
, 176
, 159
, 145
, 129
, 132
, 144
, 145
, 148
, 152
, 150
, 147
, 151
!M1                                
5p+ Fv/m Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat PW,Far Red Mode,Far Red Int,Far Red Dur,Fo,Fm,Fv,Fv/m,Fv/o
   1, 6/18,14:29,  50,R,  12,  75,0.8,On ,  50,   5, 165, 586, 421,0.718,2.551
Curve:
, 160
, 160
, 163
, 164
, 164
, 169
, 170
, 171
, 168
, 163
, 266
, 550
, 587
, 588
, 587
, 583
, 588
, 591
, 586
, 585
, 567
, 541
, 488
, 384
, 270
, 235
, 212
, 199
, 188
, 179
, 173
, 173
, 171
, 170
, 168
, 167
, 168
, 172
5p+ Fv/m Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat PW,Far Red Mode,Far Red Int,Far Red Dur,Fo,Fm,Fv,Fv/m,Fv/o
   1, 6/18,14:59,  50,R,  12,  75,0.8,On ,  50,   5, 154, 554, 400,0.722,2.597
Curve:
, 151
, 154
, 154
, 151
, 150
, 154
, 154
, 155
, 151
, 154
, 245
, 526
, 556
, 558
, 557
, 558
, 555
, 554
, 554
, 554
, 529
, 502
, 452
, 351
, 240
, 210
, 186
, 168
, 162
, 158
, 156
, 156
, 156
, 154
, 150
, 151
, 152
, 149
5p+ Fv/m Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat PW,Far Red Mode,Far Red Int,Far Red Dur,Fo,Fm,Fv,Fv/m,Fv/o
   1, 6/18,15:28,  50,R,  12,  75,0.8,On ,  50,   5, 175, 627, 452,0.720,2.582
Curve:
, 178
, 177
, 177
, 175
, 175
, 174
, 173
, 174
, 177
, 175
, 296
, 565
, 601
, 619
, 626
, 629
, 632
, 634
, 639
, 633
, 612
, 592
, 538
, 432
, 315
, 263
, 231
, 213
, 205
, 196
, 190
, 186
, 183
, 181
, 180
, 179
, 180
, 180
5p+ Fv/m Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat PW,Far Red Mode,Far Red Int,Far Red Dur,Fo,Fm,Fv,Fv/m,Fv/o
   1, 6/18,15:57,  50,R,  12,  75,0.8,On ,  50,   5, 158, 590, 432,0.732,2.734
Curve:
, 156
, 154
, 158
, 159
, 156
, 158
, 160
, 160
, 163
, 165
, 259
, 556
, 580
, 589
, 589
, 596
, 596
, 598
, 598
, 601
, 576
, 548
, 499
, 394
, 274
, 233
, 204
, 189
, 183
, 176
, 169
, 163
, 159
, 158
, 155
, 155
, 158
, 162
!2VAL                              
5p+ Fv/m Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat PW,Far Red Mode,Far Red Int,Far Red Dur,Fo,Fm,Fv,Fv/m,Fv/o
   1, 6/18,16:19,  50,R,  12,  75,0.8,On ,  50,   5, 196, 913, 717,0.785,3.658
Curve:
, 191
, 195
, 197
, 197
, 200
, 199
, 198
, 193
, 190
, 189
, 362
, 819
, 863
, 904
, 917
, 930
, 930
, 931
, 925
, 923
, 908
, 875
, 816
, 702
, 551
, 449
, 380
, 333
, 302
, 287
, 272
, 261
, 252
, 250
, 246
, 244
, 241
, 236
   2, 6/18,16:20,  50,R,  12,  75,0.8,On ,  50,   5, 204,1001, 797,0.796,3.906
Curve:
, 205
, 206
, 208
, 209
, 209
, 198
, 200
, 199
, 203
, 207
, 381
, 901
, 961
, 987
,1007
,1011
,1009
,1011
,1010
,1012
, 992
, 956
, 894
, 769
, 603
, 495
, 423
, 369
, 335
, 308
, 287
, 273
, 264
, 256
, 248
, 240
, 236
, 232
   3, 6/18,16:20,  50,R,  12,  75,0.8,On ,  50,   5, 193, 835, 642,0.768,3.326
Curve:
, 186
, 190
, 193
, 193
, 193
, 193
, 194
, 195
, 196
, 198
, 357
, 784
, 817
, 823
, 840
, 846
, 852
, 858
, 861
, 864
, 841
, 805
, 741
, 611
, 446
, 361
, 314
, 284
, 260
, 244
, 234
, 225
, 219
