5p+ Fv/m Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat PW,Far Red Mode,Far Red Int,Far Red Dur,Fo,Fm,Fv,Fv/m,Fv/o
   1, 7/ 3,17:54,  50,R,  12,  75,0.8,On ,  50,   5, 150, 419, 269,0.642,1.793
Curve:
, 152
, 157
, 152
, 147
, 141
, 143
, 150
, 151
, 155
, 158
, 227
, 370
, 395
, 397
, 424
, 403
, 435
, 428
, 421
, 426
, 415
, 408
, 395
, 353
, 304
, 274
, 250
, 235
, 223
, 218
, 217
, 215
, 212
, 214
, 209
, 198
, 188
, 182
5p+ Fv/m Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat PW,Far Red Mode,Far Red Int,Far Red Dur,Fo,Fm,Fv,Fv/m,Fv/o
   1, 7/ 3,18:14,  50,R,  12,  75,0.8,On ,  50,   5, 164, 509, 345,0.677,2.103
Curve:
, 163
, 163
, 164
, 166
, 165
, 167
, 165
, 163
, 159
, 162
, 262
, 495
, 515
, 513
, 509
, 511
, 508
, 514
, 505
, 503
, 487
, 464
, 419
, 334
, 238
, 204
, 189
, 176
, 168
, 168
, 168
, 165
, 165
, 165
, 160
, 159
, 160
, 160
5p+ Fv/m Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat PW,Far Red Mode,Far Red Int,Far Red Dur,Fo,Fm,Fv,Fv/m,Fv/o
   1, 7/ 3,18:36,  50,R,  12,  75,0.8,On ,  50,   5, 144, 365, 221,0.605,1.534
Curve:
, 147
, 144
, 136
, 140
, 145
, 146
, 147
, 148
, 143
, 144
, 197
, 340
, 357
, 367
, 371
, 367
, 370
, 377
, 377
, 379
, 368
, 351
, 323
, 266
, 200
, 178
, 164
, 156
, 150
, 145
, 139
, 138
, 137
, 136
, 135
, 135
, 136
, 136
5p+ Fv/m Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat PW,Far Red Mode,Far Red Int,Far Red Dur,Fo,Fm,Fv,Fv/m,Fv/o
   1, 7/ 3,18:57,  50,R,  12,  75,0.8,On ,  50,   5, 129, 264, 135,0.511,1.046
Curve:
, 122
, 128
, 129
, 124
, 125
, 130
, 131
, 130
, 134
, 131
, 175
, 232
, 257
, 273
, 269
, 271
, 269
, 265
, 264
, 268
, 259
, 248
, 236
, 212
, 180
, 163
, 152
, 146
, 139
, 139
, 149
, 148
, 147
, 142
, 142
, 134
, 128
, 127
5p+ Fv/m Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat PW,Far Red Mode,Far Red Int,Far Red Dur,Fo,Fm,Fv,Fv/m,Fv/o
   1, 7/ 3,22:47,  50,R,  12,  75,0.8,On ,  50,   5, 130, 239, 109,0.456,0.838
Curve:
, 130
, 131
, 134
, 137
, 133
, 126
, 126
, 123
, 122
, 120
, 165
, 241
, 246
, 251
, 248
, 243
, 250
, 247
, 247
, 241
, 238
, 235
, 226
, 195
, 159
, 145
, 139
, 135
, 131
, 131
, 135
, 135
, 127
, 132
, 135
, 124
, 122
, 127
5p+ Fv/m Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat PW,Far Red Mode,Far Red Int,Far Red Dur,Fo,Fm,Fv,Fv/m,Fv/o
   1, 7/ 3,23: 7,  50,R,  12,  75,0.8,On ,  50,   5, 154, 481, 327,0.679,2.123
Curve:
, 152
, 153
, 154
, 155
, 153
, 155
, 158
, 163
, 166
, 165
, 244
, 459
, 476
, 478
, 483
, 478
, 485
, 492
, 501
, 502
, 484
, 459
, 415
, 331
, 233
, 202
, 184
, 172
, 168
, 165
, 160
, 159
, 159
, 158
, 160
, 159
, 155
, 153
5p+ Fv/m Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat PW,Far Red Mode,Far Red Int,Far Red Dur,Fo,Fm,Fv,Fv/m,Fv/o
   1, 7/ 3,23:26,  50,R,  12,  75,0.8,On ,  50,   5, 138, 299, 161,0.538,1.166
Curve:
, 134
, 133
, 134
, 142
, 143
, 139
, 139
, 138
, 137
, 134
, 185
, 279
, 298
, 291
, 302
, 300
, 303
, 307
, 304
, 303
, 293
, 283
, 266
, 226
, 179
, 161
, 151
, 142
, 142
, 145
, 141
, 135
, 132
, 133
, 133
, 135
, 136
, 136
5p+ Fv/m Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat PW,Far Red Mode,Far Red Int,Far Red Dur,Fo,Fm,Fv,Fv/m,Fv/o
   1, 7/ 3,23:46,  50,R,  12,  75,0.8,On ,  50,   5, 131, 318, 187,0.588,1.427
Curve:
, 130
, 128
, 133
, 135
, 133
, 129
, 131
, 132
, 133
, 134
, 181
, 286
, 309
, 320
, 318
, 321
, 317
, 322
, 325
, 324
, 314
, 300
, 277
, 236
, 188
, 167
, 157
, 150
, 142
, 139
, 139
, 137
, 135
, 135
, 133
, 130
, 129
, 132
