station,sensor,Date,Time,min,max,mean,count
MK,temperature,07/09/2023,11:51:00 PM,17.89,18.22,18.04033223,301
MK,temperature,07/09/2023,10:51:00 PM,18.87,19.06,18.96372093,301
MK,temperature,07/09/2023,9:50:00 PM,19.74,20.04,19.87920266,301
MK,temperature,07/09/2023,8:50:00 PM,20.58,20.91,20.67322259,301
MK,temperature,07/09/2023,7:50:00 PM,22.25,22.83,22.49923588,301
MK,temperature,07/09/2023,6:50:00 PM,25.99,26.76,26.38086379,301
MK,temperature,07/09/2023,5:50:00 PM,30.11,30.41,30.30196013,301
MK,temperature,07/09/2023,4:49:00 PM,30.53,31.18,30.73471761,301
MK,temperature,07/09/2023,3:49:00 PM,31.45,31.95,31.77019934,301
MK,temperature,07/09/2023,2:49:00 PM,31.38,31.85,31.56139535,301
MK,temperature,07/09/2023,1:49:00 PM,30.63,31.1,30.85737542,301
MK,temperature,07/09/2023,12:49:00 PM,29.94,30.33,30.16046512,301
MK,temperature,07/09/2023,11:49:00 AM,28.07,28.6,28.36405316,301
MK,temperature,07/09/2023,10:48:00 AM,25.02,25.62,25.32076412,301
MK,temperature,07/09/2023,9:48:00 AM,22.73,23.52,23.19428571,301
MK,temperature,07/09/2023,8:48:00 AM,20.68,21.03,20.88830565,301
MK,temperature,07/09/2023,7:48:00 AM,18.59,19.04,18.8627907,301
MK,temperature,07/09/2023,6:48:00 AM,17.54,17.59,17.56501661,301
MK,temperature,07/09/2023,5:47:00 AM,17.62,17.69,17.64717608,301
MK,temperature,07/09/2023,4:47:00 AM,17.25,17.47,17.34714286,301
MK,temperature,07/09/2023,3:47:00 AM,17.64,17.84,17.72023256,301
MK,temperature,07/09/2023,2:47:00 AM,18.44,18.57,18.49601329,301
MK,temperature,07/09/2023,1:47:00 AM,19.14,19.46,19.3355814,301
MK,windSpeed,08/09/2023,12:51:00 AM,0,3.31,0.156578073,301
MK,windSpeed,07/09/2023,11:51:00 PM,0,0,0,301
MK,windSpeed,07/09/2023,10:51:00 PM,0,2.22,0.22627907,301
MK,windSpeed,07/09/2023,9:50:00 PM,0,0,0,301
MK,windSpeed,07/09/2023,8:50:00 PM,0,0,0,301
MK,windSpeed,07/09/2023,7:50:00 PM,0,2.07,0.404850498,301
MK,windSpeed,07/09/2023,6:50:00 PM,0,0,0,301
MK,windSpeed,07/09/2023,5:50:00 PM,0,5.05,1.562923588,301
MK,windSpeed,07/09/2023,4:49:00 PM,0,5.86,1.955747508,301
MK,windSpeed,07/09/2023,3:49:00 PM,0,8.4,3.67833887,301
MK,windSpeed,07/09/2023,2:49:00 PM,0,6.61,2.913521595,301
MK,windSpeed,07/09/2023,1:49:00 PM,0,12.96,4.795880399,301
MK,windSpeed,07/09/2023,12:49:00 PM,2.76,14,7.381594684,301
MK,windSpeed,07/09/2023,11:49:00 AM,0,15.54,6.896146179,301
MK,windSpeed,07/09/2023,10:48:00 AM,2.34,13.34,6.952192691,301
MK,windSpeed,07/09/2023,9:48:00 AM,2.5,12.76,5.871495017,301
MK,windSpeed,07/09/2023,8:48:00 AM,1.95,12.96,5.303488372,301
MK,windSpeed,07/09/2023,7:48:00 AM,2.39,9.19,5.298704319,301
MK,windSpeed,07/09/2023,6:48:00 AM,0,8.42,3.353687708,301
MK,windSpeed,07/09/2023,5:47:00 AM,0,7.7,2.973986711,301
MK,windSpeed,07/09/2023,4:47:00 AM,0,0,0,301
MK,windSpeed,07/09/2023,3:47:00 AM,0,0,0,301
MK,windSpeed,07/09/2023,2:47:00 AM,0,0,0,301
MK,windSpeed,07/09/2023,1:47:00 AM,0,0,0,301
MK,temperature,07/09/2023,12:56:00 AM,19.96,20.06,20.01006645,301
MK,temperature,06/09/2023,11:56:00 PM,20.71,20.96,20.81913621,301
MK,temperature,06/09/2023,10:56:00 PM,21.68,21.78,21.73328904,301
MK,temperature,06/09/2023,9:56:00 PM,21.98,22.3,22.19039867,301
MK,temperature,06/09/2023,8:56:00 PM,21.73,22,21.8533887,301
MK,temperature,06/09/2023,7:55:00 PM,23.35,23.65,23.47548173,301
MK,temperature,06/09/2023,6:55:00 PM,24.82,25.24,25.05046512,301
MK,temperature,06/09/2023,5:55:00 PM,27.45,28.25,27.76591362,301
MK,temperature,06/09/2023,4:55:00 PM,28.77,29.02,28.85365449,301
MK,temperature,06/09/2023,3:55:00 PM,28.97,29.17,29.08820598,301
MK,temperature,06/09/2023,2:54:00 PM,28.84,29.32,29.09066445,301
MK,temperature,06/09/2023,1:54:00 PM,28.1,28.52,28.3713289,301
MK,temperature,06/09/2023,12:54:00 PM,26.51,27.13,26.80076412,301
MK,temperature,06/09/2023,11:54:00 AM,24.17,24.82,24.43780731,301
MK,temperature,06/09/2023,10:54:00 AM,21.71,22.25,22.02591362,301
MK,temperature,06/09/2023,9:53:00 AM,18.87,19.41,19.18827243,301
MK,temperature,06/09/2023,8:53:00 AM,16.12,16.57,16.41162791,301
MK,temperature,06/09/2023,7:53:00 AM,14.83,15.2,15.02873754,301
MK,temperature,06/09/2023,6:53:00 AM,14.63,14.75,14.70275748,301
MK,temperature,06/09/2023,5:53:00 AM,15.08,15.23,15.15342193,301
MK,temperature,06/09/2023,4:53:00 AM,14.7,14.8,14.74418605,301
MK,temperature,06/09/2023,3:52:00 AM,15.03,15.15,15.08980066,301
MK,temperature,06/09/2023,2:52:00 AM,14.93,15.03,14.97465116,301
MK,temperature,06/09/2023,1:52:00 AM,15.95,16.15,16.00564784,301
MK,windSpeed,07/09/2023,12:56:00 AM,0,2.53,0.277375415,301
MK,windSpeed,06/09/2023,11:56:00 PM,0,2.26,0.257475083,301
MK,windSpeed,06/09/2023,10:56:00 PM,0,8.6,3.964584718,301
MK,windSpeed,06/09/2023,9:56:00 PM,0,8.14,3.905548173,301
MK,windSpeed,06/09/2023,8:56:00 PM,0,0,0,301
MK,windSpeed,06/09/2023,7:55:00 PM,0,5.22,0.632724252,301
MK,windSpeed,06/09/2023,6:55:00 PM,0,0,0,301
MK,windSpeed,06/09/2023,5:55:00 PM,0,2.65,0.543289037,301
MK,windSpeed,06/09/2023,4:55:00 PM,0,5.86,2.867142857,301
MK,windSpeed,06/09/2023,3:55:00 PM,2.41,10.82,5.189833887,301
MK,windSpeed,06/09/2023,2:54:00 PM,0,8.7,3.795149502,301
MK,windSpeed,06/09/2023,1:54:00 PM,0,7.61,3.763089701,301
MK,windSpeed,06/09/2023,12:54:00 PM,0,8.56,3.801495017,301
MK,windSpeed,06/09/2023,11:54:00 AM,0,7.79,3.969036545,301
MK,windSpeed,06/09/2023,10:54:00 AM,0,7.67,4.279534884,301
MK,windSpeed,06/09/2023,9:53:00 AM,0,8.2,4.707375415,301
MK,windSpeed,06/09/2023,8:53:00 AM,0,5.81,3.486146179,301
MK,windSpeed,06/09/2023,7:53:00 AM,0,5.98,2.742259136,301
MK,windSpeed,06/09/2023,6:53:00 AM,0,5.87,1.692724252,301
MK,windSpeed,06/09/2023,5:53:00 AM,0,0,0,301
MK,windSpeed,06/09/2023,4:53:00 AM,0,0,0,301
MK,windSpeed,06/09/2023,3:52:00 AM,0,0,0,301
MK,windSpeed,06/09/2023,2:52:00 AM,0,0,0,301
MK,windSpeed,06/09/2023,1:52:00 AM,0,0,0,301
MK,temperature,06/09/2023,12:52:00 AM,16.5,16.77,16.63943522,301
MK,temperature,05/09/2023,11:52:00 PM,17.42,17.77,17.60674419,301
MK,temperature,05/09/2023,10:51:00 PM,18.62,19.04,18.81611296,301
MK,temperature,05/09/2023,9:51:00 PM,19.91,20.09,19.99076412,301
MK,temperature,05/09/2023,8:51:00 PM,21.58,21.88,21.76219269,301
MK,temperature,05/09/2023,7:51:00 PM,23.7,24.1,23.92285714,301
MK,temperature,05/09/2023,6:51:00 PM,27.06,27.68,27.34215947,301
MK,temperature,05/09/2023,5:50:00 PM,29.04,29.32,29.1792691,301
MK,temperature,05/09/2023,4:50:00 PM,29.64,29.89,29.75166113,301
MK,temperature,05/09/2023,3:50:00 PM,29.69,30.23,29.97887043,301
MK,temperature,05/09/2023,2:50:00 PM,29.14,29.49,29.30488372,301
MK,temperature,05/09/2023,1:50:00 PM,27.7,28.15,27.90654485,301
MK,temperature,05/09/2023,12:49:00 PM,26.04,26.86,26.38451827,301
MK,temperature,05/09/2023,11:49:00 AM,24.3,24.87,24.51332226,301
MK,temperature,05/09/2023,10:49:00 AM,21.08,21.73,21.36548173,301
MK,temperature,05/09/2023,9:49:00 AM,18.27,18.59,18.43598007,301
MK,temperature,05/09/2023,8:49:00 AM,15.13,15.3,15.20365449,301
MK,temperature,05/09/2023,7:48:00 AM,14.21,14.45,14.34272425,301
MK,temperature,05/09/2023,6:48:00 AM,13.43,13.63,13.54405316,301
MK,temperature,05/09/2023,5:48:00 AM,13.51,13.58,13.55093023,301
MK,temperature,05/09/2023,4:48:00 AM,11.96,12.21,12.12777409,301
MK,temperature,05/09/2023,3:48:00 AM,11.81,12.06,11.9620598,301
MK,temperature,05/09/2023,2:47:00 AM,12.59,12.81,12.73401993,301
MK,temperature,05/09/2023,1:47:00 AM,13.71,13.88,13.80850498,301
MK,windSpeed,06/09/2023,12:52:00 AM,0,0,0,301
MK,windSpeed,05/09/2023,11:52:00 PM,0,0,0,301
MK,windSpeed,05/09/2023,10:51:00 PM,0,3.19,0.114285714,301
MK,windSpeed,05/09/2023,9:51:00 PM,0,3.14,0.429501661,301
MK,windSpeed,05/09/2023,8:51:00 PM,0,12.13,3.811162791,301
MK,windSpeed,05/09/2023,7:51:00 PM,0,11.22,4.615946844,301
MK,windSpeed,05/09/2023,6:51:00 PM,0,2.04,0.027109635,301
MK,windSpeed,05/09/2023,5:50:00 PM,0,10.59,5.281428571,301
MK,windSpeed,05/09/2023,4:50:00 PM,2.8,11.46,5.876445183,301
MK,windSpeed,05/09/2023,3:50:00 PM,0,12.76,6.925548173,301
MK,windSpeed,05/09/2023,2:50:00 PM,4.25,18.16,8.166578073,301
MK,windSpeed,05/09/2023,1:50:00 PM,0,16.03,9.00089701,301
MK,windSpeed,05/09/2023,12:49:00 PM,3.1,17.52,8.297607973,301
MK,windSpeed,05/09/2023,11:49:00 AM,3.12,13.63,6.911328904,301
MK,windSpeed,05/09/2023,10:49:00 AM,2.48,16.29,7.340498339,301
MK,windSpeed,05/09/2023,9:49:00 AM,0,12.51,6.304850498,301
MK,windSpeed,05/09/2023,8:49:00 AM,2.95,12.13,6.231528239,301
MK,windSpeed,05/09/2023,7:48:00 AM,1.93,11.74,4.878438538,301
MK,windSpeed,05/09/2023,6:48:00 AM,3.12,11.42,5.825946844,301
MK,windSpeed,05/09/2023,5:48:00 AM,0,10.03,5.011627907,301
MK,windSpeed,05/09/2023,4:48:00 AM,0,0,0,301
MK,windSpeed,05/09/2023,3:48:00 AM,0,0,0,301
MK,windSpeed,05/09/2023,2:47:00 AM,0,0,0,301
MK,windSpeed,05/09/2023,1:47:00 AM,0,0,0,301
MK,temperature,05/09/2023,12:57:00 AM,14.28,14.45,14.35229236,301
MK,temperature,04/09/2023,11:57:00 PM,15.7,16.02,15.85561462,301
MK,temperature,04/09/2023,10:57:00 PM,18.34,18.54,18.4330897,301
MK,temperature,04/09/2023,9:56:00 PM,19.84,19.94,19.88581395,301
MK,temperature,04/09/2023,8:56:00 PM,19.21,19.64,19.47498339,301
MK,temperature,04/09/2023,7:56:00 PM,21.61,22.28,21.93727575,301
MK,temperature,04/09/2023,6:56:00 PM,25.64,26.16,25.88136213,301
MK,temperature,04/09/2023,5:56:00 PM,28.1,28.27,28.18538206,301
MK,temperature,04/09/2023,4:55:00 PM,29.09,29.51,29.29448505,301
MK,temperature,04/09/2023,3:55:00 PM,30.18,30.46,30.32046512,301
MK,temperature,04/09/2023,2:55:00 PM,29.71,30.21,29.98106312,301
MK,temperature,04/09/2023,1:55:00 PM,28.89,29.19,29.03524917,301
MK,temperature,04/09/2023,12:55:00 PM,27.75,28.32,28.01807309,301
MK,temperature,04/09/2023,11:55:00 AM,26.73,27.43,27.08196013,301
MK,temperature,04/09/2023,10:54:00 AM,25.09,25.62,25.32325581,301
MK,temperature,04/09/2023,9:54:00 AM,22.5,23.37,22.93551495,301
MK,temperature,04/09/2023,8:54:00 AM,19.44,19.61,19.49186047,301
MK,temperature,04/09/2023,7:54:00 AM,16.3,17.22,16.8089701,301
MK,temperature,04/09/2023,6:54:00 AM,13.23,13.53,13.39109635,301
MK,temperature,04/09/2023,5:53:00 AM,12.89,13.18,13.08252492,301
MK,temperature,04/09/2023,4:53:00 AM,13.16,13.53,13.39657807,301
MK,temperature,04/09/2023,3:53:00 AM,13.21,13.48,13.32215947,301
MK,temperature,04/09/2023,2:53:00 AM,13.56,13.98,13.7789701,301
MK,temperature,04/09/2023,1:53:00 AM,13.96,14.16,14.05428571,301
MK,windSpeed,05/09/2023,12:57:00 AM,0,0,0,301
MK,windSpeed,04/09/2023,11:57:00 PM,0,0,0,301
MK,windSpeed,04/09/2023,10:57:00 PM,0,10.24,4.492292359,301
MK,windSpeed,04/09/2023,9:56:00 PM,3.01,12.61,5.461627907,301
MK,windSpeed,04/09/2023,8:56:00 PM,0,0,0,301
MK,windSpeed,04/09/2023,7:56:00 PM,0,2.2,0.060398671,301
MK,windSpeed,04/09/2023,6:56:00 PM,0,11.38,4.39654485,301
MK,windSpeed,04/09/2023,5:56:00 PM,0,10.36,4.13627907,301
MK,windSpeed,04/09/2023,4:55:00 PM,0,15.31,5.720166113,301
MK,windSpeed,04/09/2023,3:55:00 PM,2.1,9.97,4.909335548,301
MK,windSpeed,04/09/2023,2:55:00 PM,2.61,15.23,6.144950166,301
MK,windSpeed,04/09/2023,1:55:00 PM,2.56,17.12,6.974684385,301
MK,windSpeed,04/09/2023,12:55:00 PM,2.78,14.19,6.147375415,301
MK,windSpeed,04/09/2023,11:55:00 AM,2.07,10.36,5.164219269,301
MK,windSpeed,04/09/2023,10:54:00 AM,2.09,9.19,4.749601329,301
MK,windSpeed,04/09/2023,9:54:00 AM,1.83,8.89,3.899036545,301
MK,windSpeed,04/09/2023,8:54:00 AM,1.96,7.78,4.818372093,301
MK,windSpeed,04/09/2023,7:54:00 AM,0,0,0,301
MK,windSpeed,04/09/2023,6:54:00 AM,0,2.45,0.207009967,301
MK,windSpeed,04/09/2023,5:53:00 AM,0,0,0,301
MK,windSpeed,04/09/2023,4:53:00 AM,0,0,0,301
MK,windSpeed,04/09/2023,3:53:00 AM,0,0,0,301
MK,windSpeed,04/09/2023,2:53:00 AM,0,0,0,301
MK,windSpeed,04/09/2023,1:53:00 AM,0,0,0,301
MK,temperature,04/09/2023,12:52:00 AM,14.45,14.58,14.50777409,301
MK,temperature,03/09/2023,11:52:00 PM,14.98,15.08,15.02239203,301
MK,temperature,03/09/2023,10:52:00 PM,15.18,15.45,15.32694352,301
MK,temperature,03/09/2023,9:52:00 PM,16.3,16.4,16.34089701,301
MK,temperature,03/09/2023,8:52:00 PM,17.44,17.67,17.60009967,301
MK,temperature,03/09/2023,7:51:00 PM,19.71,20.29,20.02584718,301
MK,temperature,03/09/2023,6:51:00 PM,23.37,23.9,23.61006645,301
MK,temperature,03/09/2023,5:51:00 PM,25.22,25.42,25.340299,301
MK,temperature,03/09/2023,4:51:00 PM,25.64,26.11,25.91345515,301
MK,temperature,03/09/2023,3:51:00 PM,26.06,26.71,26.25039867,301
MK,temperature,03/09/2023,2:50:00 PM,25.42,26.24,25.89780731,301
MK,temperature,03/09/2023,1:50:00 PM,25,25.42,25.12770764,301
MK,temperature,03/09/2023,12:50:00 PM,23.85,24.67,24.22754153,301
MK,temperature,03/09/2023,11:50:00 AM,22.5,23,22.68644518,301
MK,temperature,03/09/2023,10:50:00 AM,22.18,22.98,22.47126246,301
MK,temperature,03/09/2023,9:49:00 AM,19.86,20.93,20.25242525,301
MK,temperature,03/09/2023,8:49:00 AM,16,16.72,16.27777409,301
MK,temperature,03/09/2023,7:49:00 AM,12.61,12.81,12.70714286,301
MK,temperature,03/09/2023,6:49:00 AM,10.94,11.14,11.02172757,301
MK,temperature,03/09/2023,5:49:00 AM,10.39,10.64,10.47976744,301
MK,temperature,03/09/2023,4:48:00 AM,10.84,11.02,10.92787375,301
MK,temperature,03/09/2023,3:48:00 AM,11.32,11.39,11.35063123,301
MK,temperature,03/09/2023,2:48:00 AM,11.59,11.74,11.64146179,301
MK,temperature,03/09/2023,1:48:00 AM,12.01,12.44,12.20172757,301
MK,windSpeed,04/09/2023,12:52:00 AM,0,0,0,301
MK,windSpeed,03/09/2023,11:52:00 PM,0,0,0,301
MK,windSpeed,03/09/2023,10:52:00 PM,0,0,0,301
MK,windSpeed,03/09/2023,9:52:00 PM,0,0,0,301
MK,windSpeed,03/09/2023,8:52:00 PM,0,0,0,301
MK,windSpeed,03/09/2023,7:51:00 PM,0,0,0,301
MK,windSpeed,03/09/2023,6:51:00 PM,0,5.09,0.705182724,301
MK,windSpeed,03/09/2023,5:51:00 PM,2.16,10.86,4.188870432,301
MK,windSpeed,03/09/2023,4:51:00 PM,0,12,5.471395349,301
MK,windSpeed,03/09/2023,3:51:00 PM,0,8.76,3.627209302,301
MK,windSpeed,03/09/2023,2:50:00 PM,0,10.69,4.251461794,301
MK,windSpeed,03/09/2023,1:50:00 PM,0,10.93,3.787109635,301
MK,windSpeed,03/09/2023,12:50:00 PM,0,8.33,3.805348837,301
MK,windSpeed,03/09/2023,11:50:00 AM,0,7.3,3.971760797,301
MK,windSpeed,03/09/2023,10:50:00 AM,2.44,8.31,4.823488372,301
MK,windSpeed,03/09/2023,9:49:00 AM,0,4.78,1.217774086,301
MK,windSpeed,03/09/2023,8:49:00 AM,0,0,0,301
MK,windSpeed,03/09/2023,7:49:00 AM,0,0,0,301
MK,windSpeed,03/09/2023,6:49:00 AM,0,0,0,301
MK,windSpeed,03/09/2023,5:49:00 AM,0,0,0,301
MK,windSpeed,03/09/2023,4:48:00 AM,0,0,0,301
MK,windSpeed,03/09/2023,3:48:00 AM,0,0,0,301
MK,windSpeed,03/09/2023,2:48:00 AM,0,0,0,301
MK,windSpeed,03/09/2023,1:48:00 AM,0,0,0,301
MK,temperature,03/09/2023,12:58:00 AM,12.56,12.81,12.68066445,301
MK,temperature,02/09/2023,11:58:00 PM,13.83,14.06,13.95401993,301
MK,temperature,02/09/2023,10:57:00 PM,14.48,14.63,14.57830565,301
MK,temperature,02/09/2023,9:57:00 PM,15.9,16.02,15.95196013,301
MK,temperature,02/09/2023,8:57:00 PM,16.95,17.22,17.06923588,301
MK,temperature,02/09/2023,7:57:00 PM,19.09,19.59,19.3486711,301
MK,temperature,02/09/2023,6:57:00 PM,21.33,21.53,21.43893688,301
MK,temperature,02/09/2023,5:56:00 PM,22.3,22.58,22.44973422,301
MK,temperature,02/09/2023,4:56:00 PM,22.88,23.37,23.1479402,301
MK,temperature,02/09/2023,3:56:00 PM,23.42,24.47,23.97026578,301
MK,temperature,02/09/2023,2:56:00 PM,22.15,22.65,22.27671096,301
MK,temperature,02/09/2023,1:56:00 PM,22.7,23.67,23.06468439,301
MK,temperature,02/09/2023,12:55:00 PM,21.31,21.85,21.51903654,301
MK,temperature,02/09/2023,11:55:00 AM,21.13,21.91,21.45129568,301
MK,temperature,02/09/2023,10:55:00 AM,19.51,19.76,19.63139535,301
MK,temperature,02/09/2023,9:55:00 AM,18.14,18.57,18.3889701,301
MK,temperature,02/09/2023,8:55:00 AM,16.57,16.82,16.6776412,301
MK,temperature,02/09/2023,7:54:00 AM,16.4,16.47,16.43584718,301
MK,temperature,02/09/2023,6:54:00 AM,16.07,16.2,16.1466113,301
MK,temperature,02/09/2023,5:54:00 AM,15.78,15.9,15.84827243,301
MK,temperature,02/09/2023,4:54:00 AM,16.17,16.47,16.3648505,301
MK,temperature,02/09/2023,3:54:00 AM,16.27,16.4,16.32847176,301
MK,temperature,02/09/2023,2:53:00 AM,15.65,15.78,15.71677741,301
MK,temperature,02/09/2023,1:53:00 AM,15,15.28,15.1648505,301
MK,windSpeed,03/09/2023,12:58:00 AM,0,0,0,301
MK,windSpeed,02/09/2023,11:58:00 PM,0,0,0,301
MK,windSpeed,02/09/2023,10:57:00 PM,0,0,0,301
MK,windSpeed,02/09/2023,9:57:00 PM,0,0,0,301
MK,windSpeed,02/09/2023,8:57:00 PM,0,0,0,301
MK,windSpeed,02/09/2023,7:57:00 PM,0,4.53,0.463920266,301
MK,windSpeed,02/09/2023,6:57:00 PM,0,8.34,4.599833887,301
MK,windSpeed,02/09/2023,5:56:00 PM,0,10.27,5.608538206,301
MK,windSpeed,02/09/2023,4:56:00 PM,0,14.32,5.069568106,301
MK,windSpeed,02/09/2023,3:56:00 PM,0,10.86,3.954318937,301
MK,windSpeed,02/09/2023,2:56:00 PM,0,12.13,5.065847176,301
MK,windSpeed,02/09/2023,1:56:00 PM,0,14.25,7.02551495,301
MK,windSpeed,02/09/2023,12:55:00 PM,0,16.38,6.070564784,301
MK,windSpeed,02/09/2023,11:55:00 AM,2.26,15.78,7.539269103,301
MK,windSpeed,02/09/2023,10:55:00 AM,2.72,12,6.843887043,301
MK,windSpeed,02/09/2023,9:55:00 AM,1.9,9.8,4.739003322,301
MK,windSpeed,02/09/2023,8:55:00 AM,1.93,12.61,5.692757475,301
MK,windSpeed,02/09/2023,7:54:00 AM,2.22,9.12,5.426578073,301
MK,windSpeed,02/09/2023,6:54:00 AM,0,9.14,4.022724252,301
MK,windSpeed,02/09/2023,5:54:00 AM,0,7.22,2.230398671,301
MK,windSpeed,02/09/2023,4:54:00 AM,2.83,10.33,5.81448505,301
MK,windSpeed,02/09/2023,3:54:00 AM,0,5.48,2.191993355,301
MK,windSpeed,02/09/2023,2:53:00 AM,0,2.03,0.046710963,301
MK,windSpeed,02/09/2023,1:53:00 AM,0,2.55,0.151428571,301
MK,temperature,02/09/2023,12:53:00 AM,14.68,15.03,14.87744186,301
MK,temperature,01/09/2023,11:53:00 PM,15.38,15.5,15.44302326,301
MK,temperature,01/09/2023,10:53:00 PM,16.45,16.7,16.57538206,301
MK,temperature,01/09/2023,9:52:00 PM,17.64,17.77,17.68521595,301
MK,temperature,01/09/2023,8:52:00 PM,18.34,18.62,18.48734219,301
MK,temperature,01/09/2023,7:52:00 PM,19.11,19.24,19.1672093,301
MK,temperature,01/09/2023,6:52:00 PM,20.21,20.41,20.31710963,301
MK,temperature,01/09/2023,5:52:00 PM,20.96,21.11,21.0230897,301
MK,temperature,01/09/2023,4:51:00 PM,22.28,22.58,22.47016611,301
MK,temperature,01/09/2023,3:51:00 PM,20.78,21.93,21.25644518,301
MK,temperature,01/09/2023,2:51:00 PM,20.31,20.68,20.51053156,301
MK,temperature,01/09/2023,1:51:00 PM,19.71,21.23,20.35757475,301
MK,temperature,01/09/2023,12:51:00 PM,18.67,18.94,18.8017608,301
MK,temperature,01/09/2023,11:51:00 AM,17.62,17.79,17.71684385,301
MK,temperature,01/09/2023,10:50:00 AM,16.75,17.59,17.19049834,301
MK,temperature,01/09/2023,9:50:00 AM,16,16.15,16.08328904,301
MK,temperature,01/09/2023,8:50:00 AM,15.4,15.55,15.45847176,301
MK,temperature,01/09/2023,7:50:00 AM,14.8,15.05,14.94249169,301
MK,temperature,01/09/2023,6:50:00 AM,14.5,14.6,14.55046512,301
MK,temperature,01/09/2023,5:49:00 AM,14.63,14.75,14.69242525,301
MK,temperature,01/09/2023,4:49:00 AM,14.65,14.73,14.68930233,301
MK,temperature,01/09/2023,3:49:00 AM,14.7,14.83,14.78152824,301
MK,temperature,01/09/2023,2:49:00 AM,14.65,14.8,14.72295681,301
MK,temperature,01/09/2023,1:49:00 AM,14.45,14.58,14.5072093,301
MK,windSpeed,02/09/2023,12:53:00 AM,0,0,0,301
MK,windSpeed,01/09/2023,11:53:00 PM,0,4.07,0.579169435,301
MK,windSpeed,01/09/2023,10:53:00 PM,0,3.51,0.874119601,301
MK,windSpeed,01/09/2023,9:52:00 PM,0,4.37,1.032392027,301
MK,windSpeed,01/09/2023,8:52:00 PM,0,4.5,0.437641196,301
MK,windSpeed,01/09/2023,7:52:00 PM,0,0,0,301
MK,windSpeed,01/09/2023,6:52:00 PM,0,4.65,0.645548173,301
MK,windSpeed,01/09/2023,5:52:00 PM,0,5.46,2.197508306,301
MK,windSpeed,01/09/2023,4:51:00 PM,1.89,9.38,4.099833887,301
MK,windSpeed,01/09/2023,3:51:00 PM,0,4.93,2.231428571,301
MK,windSpeed,01/09/2023,2:51:00 PM,0,7,1.855083056,301
MK,windSpeed,01/09/2023,1:51:00 PM,0,7.5,2.512624585,301
MK,windSpeed,01/09/2023,12:51:00 PM,0,6.48,1.571096346,301
MK,windSpeed,01/09/2023,11:51:00 AM,0,5.1,2.6910299,301
MK,windSpeed,01/09/2023,10:50:00 AM,0,4.66,1.7510299,301
MK,windSpeed,01/09/2023,9:50:00 AM,0,6.5,3.800664452,301
MK,windSpeed,01/09/2023,8:50:00 AM,0,5.37,2.99282392,301
MK,windSpeed,01/09/2023,7:50:00 AM,0,3.6,0.31654485,301
MK,windSpeed,01/09/2023,6:50:00 AM,0,3.12,0.204817276,301
MK,windSpeed,01/09/2023,5:49:00 AM,0,0,0,301
MK,windSpeed,01/09/2023,4:49:00 AM,0,0,0,301
MK,windSpeed,01/09/2023,3:49:00 AM,0,0,0,301
MK,windSpeed,01/09/2023,2:49:00 AM,0,6.79,0.461362126,301
MK,windSpeed,01/09/2023,1:49:00 AM,0,0,0,301
MK,temperature,01/09/2023,12:58:00 AM,14.38,14.45,14.42504983,301
MK,temperature,31/08/2023,11:58:00 PM,14.28,14.41,14.35508306,301
MK,temperature,31/08/2023,10:58:00 PM,14.18,14.26,14.21923588,301
MK,temperature,31/08/2023,9:58:00 PM,14.16,14.21,14.18249169,301
MK,temperature,31/08/2023,8:58:00 PM,14.13,14.23,14.18664452,301
MK,temperature,31/08/2023,7:57:00 PM,14.16,14.36,14.24392027,301
MK,temperature,31/08/2023,6:57:00 PM,15.03,15.13,15.07262458,301
MK,temperature,31/08/2023,5:57:00 PM,15.8,15.97,15.88973422,301
MK,temperature,31/08/2023,4:57:00 PM,15.83,16.1,15.96843854,301
MK,temperature,31/08/2023,3:57:00 PM,16.62,16.87,16.77797342,301
MK,temperature,31/08/2023,2:56:00 PM,18.42,18.82,18.58657807,301
MK,temperature,31/08/2023,1:56:00 PM,17.22,17.67,17.469701,301
MK,temperature,31/08/2023,12:56:00 PM,17.15,17.35,17.21893688,301
MK,temperature,31/08/2023,11:56:00 AM,17.17,17.42,17.34401993,301
MK,temperature,31/08/2023,10:56:00 AM,16.07,16.37,16.210299,301
MK,temperature,31/08/2023,9:55:00 AM,14.68,14.98,14.81122924,301
MK,temperature,31/08/2023,8:55:00 AM,13.43,13.78,13.64664452,301
MK,temperature,31/08/2023,7:55:00 AM,11.66,12.16,11.8948505,301
MK,temperature,31/08/2023,6:55:00 AM,10.67,10.97,10.84215947,301
MK,temperature,31/08/2023,5:55:00 AM,9.97,10.07,10.02607973,301
MK,temperature,31/08/2023,4:54:00 AM,9.67,9.94,9.822392027,301
MK,temperature,31/08/2023,3:54:00 AM,10.02,10.12,10.06368771,301
MK,temperature,31/08/2023,2:54:00 AM,9.67,9.84,9.717707641,301
MK,temperature,31/08/2023,1:54:00 AM,9.54,9.82,9.680232558,301
MK,windSpeed,01/09/2023,12:58:00 AM,0,6.25,2.1189701,301
MK,windSpeed,31/08/2023,11:58:00 PM,0,5.02,1.556046512,301
MK,windSpeed,31/08/2023,10:58:00 PM,0,8.18,2.076910299,301
MK,windSpeed,31/08/2023,9:58:00 PM,0,9.14,3.249734219,301
MK,windSpeed,31/08/2023,8:58:00 PM,0,0,0,301
MK,windSpeed,31/08/2023,7:57:00 PM,0,8.22,4.384850498,301
MK,windSpeed,31/08/2023,6:57:00 PM,0,7.53,3.966445183,301
