Date,Time_day,TempMax,Humadity,Rain,Solar_radiation,Leaf_T,Fm',Fm,Time,NPQ,Day,Day_Tree,TreeID
18/06/2022,Morning,13.8,13.8,0,13.8,18.29153364,254,646,Morning,1.543307087,2,"2,6",6
18/06/2022,Morning,13.8,13.8,0,13.8,18.29153364,838,548,Morning,-0.346062053,2,"2,7",7
18/06/2022,Morning,13.8,13.8,0,13.8,18.29153364,775,548,Morning,-0.292903226,2,"2,7",7
18/06/2022,Morning,13.8,13.8,0,13.8,18.29153364,363,932,Morning,1.567493113,2,"2,5",5
18/06/2022,Morning,13.8,13.8,0,13.8,18.29153364,286,646,Morning,1.258741259,2,"2,6",6
18/06/2022,Morning,13.8,13.8,0,13.8,18.29153364,192,567,Morning,1.953125,2,"2,8",8
18/06/2022,Morning,13.8,13.8,0,13.8,18.29153364,548,567,Morning,0.034671533,2,"2,8",8
18/06/2022,Morning,13.8,13.8,0,13.8,18.29153364,169,567,Morning,2.355029586,2,"2,8",8
18/06/2022,Morning,13.8,13.8,0,13.8,18.29153364,465,646,Morning,0.389247312,2,"2,6",6
18/06/2022,Morning,13.8,13.8,0,13.8,18.29153364,239,646,Morning,1.70292887,2,"2,6",6
18/06/2022,Morning,13.8,13.8,0,13.8,18.29153364,688,932,Morning,0.354651163,2,"2,5",5
18/06/2022,Morning,13.8,13.8,0,13.8,18.29153364,244,646,Morning,1.647540984,2,"2,6",6
18/06/2022,Morning,13.8,13.8,0,13.8,18.29153364,222,932,Morning,3.198198198,2,"2,5",5
18/06/2022,Morning,13.8,13.8,0,13.8,18.29153364,714,567,Morning,-0.205882353,2,"2,8",8
18/06/2022,Morning,13.8,13.8,0,13.8,18.29153364,236,548,Morning,1.322033898,2,"2,7",7
18/06/2022,Morning,13.8,13.8,0,13.8,18.29153364,269,567,Morning,1.107806691,2,"2,8",8
18/06/2022,Morning,13.8,13.8,0,13.8,18.29153364,231,932,Morning,3.034632035,2,"2,5",5
18/06/2022,Morning,13.8,13.8,0,13.8,18.29153364,256,932,Morning,2.640625,2,"2,5",5
18/06/2022,Morning,13.8,13.8,0,13.8,18.29153364,288,548,Morning,0.902777778,2,"2,7",7
18/06/2022,Morning,13.8,13.8,0,13.8,18.29153364,884,932,Morning,0.054298643,2,"2,5",5
18/06/2022,Morning,13.8,13.8,0,13.8,18.29153364,160,567,Morning,2.54375,2,"2,8",8
18/06/2022,Morning,13.8,13.8,0,13.8,18.29153364,435,548,Morning,0.259770115,2,"2,7",7
18/06/2022,Morning,13.8,13.8,0,13.8,18.29153364,217,548,Morning,1.525345622,2,"2,7",7
18/06/2022,Morning,13.8,13.8,0,13.8,18.29153364,894,646,Morning,-0.277404922,2,"2,6",6
18/06/2022,Morning,14,14,0,14,18.49339066,254,646,Morning,1.543307087,2,"2,6",6
18/06/2022,Morning,14,14,0,14,18.49339066,838,548,Morning,-0.346062053,2,"2,7",7
18/06/2022,Morning,14,14,0,14,18.49339066,775,548,Morning,-0.292903226,2,"2,7",7
18/06/2022,Morning,14,14,0,14,18.49339066,363,932,Morning,1.567493113,2,"2,5",5
18/06/2022,Morning,14,14,0,14,18.49339066,286,646,Morning,1.258741259,2,"2,6",6
18/06/2022,Morning,14,14,0,14,18.49339066,192,567,Morning,1.953125,2,"2,8",8
18/06/2022,Morning,14,14,0,14,18.49339066,548,567,Morning,0.034671533,2,"2,8",8
18/06/2022,Morning,14,14,0,14,18.49339066,169,567,Morning,2.355029586,2,"2,8",8
18/06/2022,Morning,14,14,0,14,18.49339066,465,646,Morning,0.389247312,2,"2,6",6
18/06/2022,Morning,14,14,0,14,18.49339066,239,646,Morning,1.70292887,2,"2,6",6
18/06/2022,Morning,14,14,0,14,18.49339066,688,932,Morning,0.354651163,2,"2,5",5
18/06/2022,Morning,14,14,0,14,18.49339066,244,646,Morning,1.647540984,2,"2,6",6
18/06/2022,Morning,14,14,0,14,18.49339066,222,932,Morning,3.198198198,2,"2,5",5
18/06/2022,Morning,14,14,0,14,18.49339066,714,567,Morning,-0.205882353,2,"2,8",8
18/06/2022,Morning,14,14,0,14,18.49339066,236,548,Morning,1.322033898,2,"2,7",7
18/06/2022,Morning,14,14,0,14,18.49339066,269,567,Morning,1.107806691,2,"2,8",8
18/06/2022,Morning,14,14,0,14,18.49339066,231,932,Morning,3.034632035,2,"2,5",5
18/06/2022,Morning,14,14,0,14,18.49339066,256,932,Morning,2.640625,2,"2,5",5
18/06/2022,Morning,14,14,0,14,18.49339066,288,548,Morning,0.902777778,2,"2,7",7
18/06/2022,Morning,14,14,0,14,18.49339066,884,932,Morning,0.054298643,2,"2,5",5
18/06/2022,Morning,14,14,0,14,18.49339066,160,567,Morning,2.54375,2,"2,8",8
18/06/2022,Morning,14,14,0,14,18.49339066,435,548,Morning,0.259770115,2,"2,7",7
18/06/2022,Morning,14,14,0,14,18.49339066,217,548,Morning,1.525345622,2,"2,7",7
18/06/2022,Morning,14,14,0,14,18.49339066,894,646,Morning,-0.277404922,2,"2,6",6
18/06/2022,Morning,12.1,12.1,0,12.1,16.57574896,254,646,Morning,1.543307087,2,"2,6",6
18/06/2022,Morning,12.1,12.1,0,12.1,16.57574896,838,548,Morning,-0.346062053,2,"2,7",7
18/06/2022,Morning,12.1,12.1,0,12.1,16.57574896,775,548,Morning,-0.292903226,2,"2,7",7
18/06/2022,Morning,12.1,12.1,0,12.1,16.57574896,363,932,Morning,1.567493113,2,"2,5",5
18/06/2022,Morning,12.1,12.1,0,12.1,16.57574896,286,646,Morning,1.258741259,2,"2,6",6
18/06/2022,Morning,12.1,12.1,0,12.1,16.57574896,192,567,Morning,1.953125,2,"2,8",8
18/06/2022,Morning,12.1,12.1,0,12.1,16.57574896,548,567,Morning,0.034671533,2,"2,8",8
18/06/2022,Morning,12.1,12.1,0,12.1,16.57574896,169,567,Morning,2.355029586,2,"2,8",8
18/06/2022,Morning,12.1,12.1,0,12.1,16.57574896,465,646,Morning,0.389247312,2,"2,6",6
18/06/2022,Morning,12.1,12.1,0,12.1,16.57574896,239,646,Morning,1.70292887,2,"2,6",6
18/06/2022,Morning,12.1,12.1,0,12.1,16.57574896,688,932,Morning,0.354651163,2,"2,5",5
18/06/2022,Morning,12.1,12.1,0,12.1,16.57574896,244,646,Morning,1.647540984,2,"2,6",6
18/06/2022,Morning,12.1,12.1,0,12.1,16.57574896,222,932,Morning,3.198198198,2,"2,5",5
18/06/2022,Morning,12.1,12.1,0,12.1,16.57574896,714,567,Morning,-0.205882353,2,"2,8",8
18/06/2022,Morning,12.1,12.1,0,12.1,16.57574896,236,548,Morning,1.322033898,2,"2,7",7
18/06/2022,Morning,12.1,12.1,0,12.1,16.57574896,269,567,Morning,1.107806691,2,"2,8",8
18/06/2022,Morning,12.1,12.1,0,12.1,16.57574896,231,932,Morning,3.034632035,2,"2,5",5
18/06/2022,Morning,12.1,12.1,0,12.1,16.57574896,256,932,Morning,2.640625,2,"2,5",5
18/06/2022,Morning,12.1,12.1,0,12.1,16.57574896,288,548,Morning,0.902777778,2,"2,7",7
18/06/2022,Morning,12.1,12.1,0,12.1,16.57574896,884,932,Morning,0.054298643,2,"2,5",5
18/06/2022,Morning,12.1,12.1,0,12.1,16.57574896,160,567,Morning,2.54375,2,"2,8",8
18/06/2022,Morning,12.1,12.1,0,12.1,16.57574896,435,548,Morning,0.259770115,2,"2,7",7
18/06/2022,Morning,12.1,12.1,0,12.1,16.57574896,217,548,Morning,1.525345622,2,"2,7",7
18/06/2022,Morning,12.1,12.1,0,12.1,16.57574896,894,646,Morning,-0.277404922,2,"2,6",6
18/06/2022,Morning,15.1,15.1,0,15.1,19.60360428,254,646,Morning,1.543307087,2,"2,6",6
18/06/2022,Morning,15.1,15.1,0,15.1,19.60360428,838,548,Morning,-0.346062053,2,"2,7",7
18/06/2022,Morning,15.1,15.1,0,15.1,19.60360428,775,548,Morning,-0.292903226,2,"2,7",7
18/06/2022,Morning,15.1,15.1,0,15.1,19.60360428,363,932,Morning,1.567493113,2,"2,5",5
18/06/2022,Morning,15.1,15.1,0,15.1,19.60360428,286,646,Morning,1.258741259,2,"2,6",6
18/06/2022,Morning,15.1,15.1,0,15.1,19.60360428,192,567,Morning,1.953125,2,"2,8",8
18/06/2022,Morning,15.1,15.1,0,15.1,19.60360428,548,567,Morning,0.034671533,2,"2,8",8
18/06/2022,Morning,15.1,15.1,0,15.1,19.60360428,169,567,Morning,2.355029586,2,"2,8",8
18/06/2022,Morning,15.1,15.1,0,15.1,19.60360428,465,646,Morning,0.389247312,2,"2,6",6
18/06/2022,Morning,15.1,15.1,0,15.1,19.60360428,239,646,Morning,1.70292887,2,"2,6",6
18/06/2022,Morning,15.1,15.1,0,15.1,19.60360428,688,932,Morning,0.354651163,2,"2,5",5
18/06/2022,Morning,15.1,15.1,0,15.1,19.60360428,244,646,Morning,1.647540984,2,"2,6",6
18/06/2022,Morning,15.1,15.1,0,15.1,19.60360428,222,932,Morning,3.198198198,2,"2,5",5
18/06/2022,Morning,15.1,15.1,0,15.1,19.60360428,714,567,Morning,-0.205882353,2,"2,8",8
18/06/2022,Morning,15.1,15.1,0,15.1,19.60360428,236,548,Morning,1.322033898,2,"2,7",7
18/06/2022,Morning,15.1,15.1,0,15.1,19.60360428,269,567,Morning,1.107806691,2,"2,8",8
18/06/2022,Morning,15.1,15.1,0,15.1,19.60360428,231,932,Morning,3.034632035,2,"2,5",5
18/06/2022,Morning,15.1,15.1,0,15.1,19.60360428,256,932,Morning,2.640625,2,"2,5",5
18/06/2022,Morning,15.1,15.1,0,15.1,19.60360428,288,548,Morning,0.902777778,2,"2,7",7
18/06/2022,Morning,15.1,15.1,0,15.1,19.60360428,884,932,Morning,0.054298643,2,"2,5",5
18/06/2022,Morning,15.1,15.1,0,15.1,19.60360428,160,567,Morning,2.54375,2,"2,8",8
18/06/2022,Morning,15.1,15.1,0,15.1,19.60360428,435,548,Morning,0.259770115,2,"2,7",7
18/06/2022,Morning,15.1,15.1,0,15.1,19.60360428,217,548,Morning,1.525345622,2,"2,7",7
18/06/2022,Morning,15.1,15.1,0,15.1,19.60360428,894,646,Morning,-0.277404922,2,"2,6",6
18/06/2022,Morning,14.9,14.9,5.4,14.9,19.40174726,254,646,Morning,1.543307087,2,"2,6",6
18/06/2022,Morning,14.9,14.9,5.4,14.9,19.40174726,838,548,Morning,-0.346062053,2,"2,7",7
18/06/2022,Morning,14.9,14.9,5.4,14.9,19.40174726,775,548,Morning,-0.292903226,2,"2,7",7
18/06/2022,Morning,14.9,14.9,5.4,14.9,19.40174726,363,932,Morning,1.567493113,2,"2,5",5
18/06/2022,Morning,14.9,14.9,5.4,14.9,19.40174726,286,646,Morning,1.258741259,2,"2,6",6
18/06/2022,Morning,14.9,14.9,5.4,14.9,19.40174726,192,567,Morning,1.953125,2,"2,8",8
18/06/2022,Morning,14.9,14.9,5.4,14.9,19.40174726,548,567,Morning,0.034671533,2,"2,8",8
18/06/2022,Morning,14.9,14.9,5.4,14.9,19.40174726,169,567,Morning,2.355029586,2,"2,8",8
18/06/2022,Morning,14.9,14.9,5.4,14.9,19.40174726,465,646,Morning,0.389247312,2,"2,6",6
18/06/2022,Morning,14.9,14.9,5.4,14.9,19.40174726,239,646,Morning,1.70292887,2,"2,6",6
18/06/2022,Morning,14.9,14.9,5.4,14.9,19.40174726,688,932,Morning,0.354651163,2,"2,5",5
18/06/2022,Morning,14.9,14.9,5.4,14.9,19.40174726,244,646,Morning,1.647540984,2,"2,6",6
18/06/2022,Morning,14.9,14.9,5.4,14.9,19.40174726,222,932,Morning,3.198198198,2,"2,5",5
18/06/2022,Morning,14.9,14.9,5.4,14.9,19.40174726,714,567,Morning,-0.205882353,2,"2,8",8
18/06/2022,Morning,14.9,14.9,5.4,14.9,19.40174726,236,548,Morning,1.322033898,2,"2,7",7
18/06/2022,Morning,14.9,14.9,5.4,14.9,19.40174726,269,567,Morning,1.107806691,2,"2,8",8
18/06/2022,Morning,14.9,14.9,5.4,14.9,19.40174726,231,932,Morning,3.034632035,2,"2,5",5
18/06/2022,Morning,14.9,14.9,5.4,14.9,19.40174726,256,932,Morning,2.640625,2,"2,5",5
18/06/2022,Morning,14.9,14.9,5.4,14.9,19.40174726,288,548,Morning,0.902777778,2,"2,7",7
18/06/2022,Morning,14.9,14.9,5.4,14.9,19.40174726,884,932,Morning,0.054298643,2,"2,5",5
18/06/2022,Morning,14.9,14.9,5.4,14.9,19.40174726,160,567,Morning,2.54375,2,"2,8",8
18/06/2022,Morning,14.9,14.9,5.4,14.9,19.40174726,435,548,Morning,0.259770115,2,"2,7",7
18/06/2022,Morning,14.9,14.9,5.4,14.9,19.40174726,217,548,Morning,1.525345622,2,"2,7",7
18/06/2022,Morning,14.9,14.9,5.4,14.9,19.40174726,894,646,Morning,-0.277404922,2,"2,6",6
18/06/2022,Morning,13.2,13.2,0,13.2,17.68596258,254,646,Morning,1.543307087,2,"2,6",6
18/06/2022,Morning,13.2,13.2,0,13.2,17.68596258,838,548,Morning,-0.346062053,2,"2,7",7
18/06/2022,Morning,13.2,13.2,0,13.2,17.68596258,775,548,Morning,-0.292903226,2,"2,7",7
18/06/2022,Morning,13.2,13.2,0,13.2,17.68596258,363,932,Morning,1.567493113,2,"2,5",5
18/06/2022,Morning,13.2,13.2,0,13.2,17.68596258,286,646,Morning,1.258741259,2,"2,6",6
18/06/2022,Morning,13.2,13.2,0,13.2,17.68596258,192,567,Morning,1.953125,2,"2,8",8
18/06/2022,Morning,13.2,13.2,0,13.2,17.68596258,548,567,Morning,0.034671533,2,"2,8",8
18/06/2022,Morning,13.2,13.2,0,13.2,17.68596258,169,567,Morning,2.355029586,2,"2,8",8
18/06/2022,Morning,13.2,13.2,0,13.2,17.68596258,465,646,Morning,0.389247312,2,"2,6",6
18/06/2022,Morning,13.2,13.2,0,13.2,17.68596258,239,646,Morning,1.70292887,2,"2,6",6
18/06/2022,Morning,13.2,13.2,0,13.2,17.68596258,688,932,Morning,0.354651163,2,"2,5",5
18/06/2022,Morning,13.2,13.2,0,13.2,17.68596258,244,646,Morning,1.647540984,2,"2,6",6
18/06/2022,Morning,13.2,13.2,0,13.2,17.68596258,222,932,Morning,3.198198198,2,"2,5",5
18/06/2022,Morning,13.2,13.2,0,13.2,17.68596258,714,567,Morning,-0.205882353,2,"2,8",8
18/06/2022,Morning,13.2,13.2,0,13.2,17.68596258,236,548,Morning,1.322033898,2,"2,7",7
18/06/2022,Morning,13.2,13.2,0,13.2,17.68596258,269,567,Morning,1.107806691,2,"2,8",8
18/06/2022,Morning,13.2,13.2,0,13.2,17.68596258,231,932,Morning,3.034632035,2,"2,5",5
18/06/2022,Morning,13.2,13.2,0,13.2,17.68596258,256,932,Morning,2.640625,2,"2,5",5
18/06/2022,Morning,13.2,13.2,0,13.2,17.68596258,288,548,Morning,0.902777778,2,"2,7",7
18/06/2022,Morning,13.2,13.2,0,13.2,17.68596258,884,932,Morning,0.054298643,2,"2,5",5
18/06/2022,Morning,13.2,13.2,0,13.2,17.68596258,160,567,Morning,2.54375,2,"2,8",8
18/06/2022,Morning,13.2,13.2,0,13.2,17.68596258,435,548,Morning,0.259770115,2,"2,7",7
18/06/2022,Morning,13.2,13.2,0,13.2,17.68596258,217,548,Morning,1.525345622,2,"2,7",7
18/06/2022,Morning,13.2,13.2,0,13.2,17.68596258,894,646,Morning,-0.277404922,2,"2,6",6
18/06/2022,Morning,12.8,12.8,0,12.8,17.28224854,254,646,Morning,1.543307087,2,"2,6",6
18/06/2022,Morning,12.8,12.8,0,12.8,17.28224854,838,548,Morning,-0.346062053,2,"2,7",7
18/06/2022,Morning,12.8,12.8,0,12.8,17.28224854,775,548,Morning,-0.292903226,2,"2,7",7
18/06/2022,Morning,12.8,12.8,0,12.8,17.28224854,363,932,Morning,1.567493113,2,"2,5",5
18/06/2022,Morning,12.8,12.8,0,12.8,17.28224854,286,646,Morning,1.258741259,2,"2,6",6
18/06/2022,Morning,12.8,12.8,0,12.8,17.28224854,192,567,Morning,1.953125,2,"2,8",8
18/06/2022,Morning,12.8,12.8,0,12.8,17.28224854,548,567,Morning,0.034671533,2,"2,8",8
18/06/2022,Morning,12.8,12.8,0,12.8,17.28224854,169,567,Morning,2.355029586,2,"2,8",8
18/06/2022,Morning,12.8,12.8,0,12.8,17.28224854,465,646,Morning,0.389247312,2,"2,6",6
18/06/2022,Morning,12.8,12.8,0,12.8,17.28224854,239,646,Morning,1.70292887,2,"2,6",6
18/06/2022,Morning,12.8,12.8,0,12.8,17.28224854,688,932,Morning,0.354651163,2,"2,5",5
18/06/2022,Morning,12.8,12.8,0,12.8,17.28224854,244,646,Morning,1.647540984,2,"2,6",6
18/06/2022,Morning,12.8,12.8,0,12.8,17.28224854,222,932,Morning,3.198198198,2,"2,5",5
18/06/2022,Morning,12.8,12.8,0,12.8,17.28224854,714,567,Morning,-0.205882353,2,"2,8",8
18/06/2022,Morning,12.8,12.8,0,12.8,17.28224854,236,548,Morning,1.322033898,2,"2,7",7
18/06/2022,Morning,12.8,12.8,0,12.8,17.28224854,269,567,Morning,1.107806691,2,"2,8",8
18/06/2022,Morning,12.8,12.8,0,12.8,17.28224854,231,932,Morning,3.034632035,2,"2,5",5
18/06/2022,Morning,12.8,12.8,0,12.8,17.28224854,256,932,Morning,2.640625,2,"2,5",5
18/06/2022,Morning,12.8,12.8,0,12.8,17.28224854,288,548,Morning,0.902777778,2,"2,7",7
18/06/2022,Morning,12.8,12.8,0,12.8,17.28224854,884,932,Morning,0.054298643,2,"2,5",5
18/06/2022,Morning,12.8,12.8,0,12.8,17.28224854,160,567,Morning,2.54375,2,"2,8",8
18/06/2022,Morning,12.8,12.8,0,12.8,17.28224854,435,548,Morning,0.259770115,2,"2,7",7
18/06/2022,Morning,12.8,12.8,0,12.8,17.28224854,217,548,Morning,1.525345622,2,"2,7",7
18/06/2022,Morning,12.8,12.8,0,12.8,17.28224854,894,646,Morning,-0.277404922,2,"2,6",6
18/06/2022,Morning,14,14,0,14,18.49339066,254,646,Morning,1.543307087,2,"2,6",6
18/06/2022,Morning,14,14,0,14,18.49339066,838,548,Morning,-0.346062053,2,"2,7",7
18/06/2022,Morning,14,14,0,14,18.49339066,775,548,Morning,-0.292903226,2,"2,7",7
18/06/2022,Morning,14,14,0,14,18.49339066,363,932,Morning,1.567493113,2,"2,5",5
18/06/2022,Morning,14,14,0,14,18.49339066,286,646,Morning,1.258741259,2,"2,6",6
18/06/2022,Morning,14,14,0,14,18.49339066,192,567,Morning,1.953125,2,"2,8",8
18/06/2022,Morning,14,14,0,14,18.49339066,548,567,Morning,0.034671533,2,"2,8",8
18/06/2022,Morning,14,14,0,14,18.49339066,169,567,Morning,2.355029586,2,"2,8",8
18/06/2022,Morning,14,14,0,14,18.49339066,465,646,Morning,0.389247312,2,"2,6",6
18/06/2022,Morning,14,14,0,14,18.49339066,239,646,Morning,1.70292887,2,"2,6",6
18/06/2022,Morning,14,14,0,14,18.49339066,688,932,Morning,0.354651163,2,"2,5",5
18/06/2022,Morning,14,14,0,14,18.49339066,244,646,Morning,1.647540984,2,"2,6",6
18/06/2022,Morning,14,14,0,14,18.49339066,222,932,Morning,3.198198198,2,"2,5",5
18/06/2022,Morning,14,14,0,14,18.49339066,714,567,Morning,-0.205882353,2,"2,8",8
18/06/2022,Morning,14,14,0,14,18.49339066,236,548,Morning,1.322033898,2,"2,7",7
18/06/2022,Morning,14,14,0,14,18.49339066,269,567,Morning,1.107806691,2,"2,8",8
18/06/2022,Morning,14,14,0,14,18.49339066,231,932,Morning,3.034632035,2,"2,5",5
18/06/2022,Morning,14,14,0,14,18.49339066,256,932,Morning,2.640625,2,"2,5",5
18/06/2022,Morning,14,14,0,14,18.49339066,288,548,Morning,0.902777778,2,"2,7",7
18/06/2022,Morning,14,14,0,14,18.49339066,884,932,Morning,0.054298643,2,"2,5",5
18/06/2022,Morning,14,14,0,14,18.49339066,160,567,Morning,2.54375,2,"2,8",8
18/06/2022,Morning,14,14,0,14,18.49339066,435,548,Morning,0.259770115,2,"2,7",7
18/06/2022,Morning,14,14,0,14,18.49339066,217,548,Morning,1.525345622,2,"2,7",7
18/06/2022,Morning,14,14,0,14,18.49339066,894,646,Morning,-0.277404922,2,"2,6",6
18/06/2022,Morning,12.9,12.9,0,12.9,17.38317705,254,646,Morning,1.543307087,2,"2,6",6
18/06/2022,Morning,12.9,12.9,0,12.9,17.38317705,838,548,Morning,-0.346062053,2,"2,7",7
18/06/2022,Morning,12.9,12.9,0,12.9,17.38317705,775,548,Morning,-0.292903226,2,"2,7",7
18/06/2022,Morning,12.9,12.9,0,12.9,17.38317705,363,932,Morning,1.567493113,2,"2,5",5
18/06/2022,Morning,12.9,12.9,0,12.9,17.38317705,286,646,Morning,1.258741259,2,"2,6",6
18/06/2022,Morning,12.9,12.9,0,12.9,17.38317705,192,567,Morning,1.953125,2,"2,8",8
18/06/2022,Morning,12.9,12.9,0,12.9,17.38317705,548,567,Morning,0.034671533,2,"2,8",8
18/06/2022,Morning,12.9,12.9,0,12.9,17.38317705,169,567,Morning,2.355029586,2,"2,8",8
18/06/2022,Morning,12.9,12.9,0,12.9,17.38317705,465,646,Morning,0.389247312,2,"2,6",6
18/06/2022,Morning,12.9,12.9,0,12.9,17.38317705,239,646,Morning,1.70292887,2,"2,6",6
18/06/2022,Morning,12.9,12.9,0,12.9,17.38317705,688,932,Morning,0.354651163,2,"2,5",5
18/06/2022,Morning,12.9,12.9,0,12.9,17.38317705,244,646,Morning,1.647540984,2,"2,6",6
18/06/2022,Morning,12.9,12.9,0,12.9,17.38317705,222,932,Morning,3.198198198,2,"2,5",5
18/06/2022,Morning,12.9,12.9,0,12.9,17.38317705,714,567,Morning,-0.205882353,2,"2,8",8
18/06/2022,Morning,12.9,12.9,0,12.9,17.38317705,236,548,Morning,1.322033898,2,"2,7",7
18/06/2022,Morning,12.9,12.9,0,12.9,17.38317705,269,567,Morning,1.107806691,2,"2,8",8
18/06/2022,Morning,12.9,12.9,0,12.9,17.38317705,231,932,Morning,3.034632035,2,"2,5",5
18/06/2022,Morning,12.9,12.9,0,12.9,17.38317705,256,932,Morning,2.640625,2,"2,5",5
18/06/2022,Morning,12.9,12.9,0,12.9,17.38317705,288,548,Morning,0.902777778,2,"2,7",7
18/06/2022,Morning,12.9,12.9,0,12.9,17.38317705,884,932,Morning,0.054298643,2,"2,5",5
18/06/2022,Morning,12.9,12.9,0,12.9,17.38317705,160,567,Morning,2.54375,2,"2,8",8
18/06/2022,Morning,12.9,12.9,0,12.9,17.38317705,435,548,Morning,0.259770115,2,"2,7",7
18/06/2022,Morning,12.9,12.9,0,12.9,17.38317705,217,548,Morning,1.525345622,2,"2,7",7
18/06/2022,Morning,12.9,12.9,0,12.9,17.38317705,894,646,Morning,-0.277404922,2,"2,6",6
18/06/2022,Morning,12.8,12.8,0,12.8,17.28224854,254,646,Morning,1.543307087,2,"2,6",6
18/06/2022,Morning,12.8,12.8,0,12.8,17.28224854,838,548,Morning,-0.346062053,2,"2,7",7
18/06/2022,Morning,12.8,12.8,0,12.8,17.28224854,775,548,Morning,-0.292903226,2,"2,7",7
18/06/2022,Morning,12.8,12.8,0,12.8,17.28224854,363,932,Morning,1.567493113,2,"2,5",5
18/06/2022,Morning,12.8,12.8,0,12.8,17.28224854,286,646,Morning,1.258741259,2,"2,6",6
18/06/2022,Morning,12.8,12.8,0,12.8,17.28224854,192,567,Morning,1.953125,2,"2,8",8
18/06/2022,Morning,12.8,12.8,0,12.8,17.28224854,548,567,Morning,0.034671533,2,"2,8",8
18/06/2022,Morning,12.8,12.8,0,12.8,17.28224854,169,567,Morning,2.355029586,2,"2,8",8
18/06/2022,Morning,12.8,12.8,0,12.8,17.28224854,465,646,Morning,0.389247312,2,"2,6",6
18/06/2022,Morning,12.8,12.8,0,12.8,17.28224854,239,646,Morning,1.70292887,2,"2,6",6
18/06/2022,Morning,12.8,12.8,0,12.8,17.28224854,688,932,Morning,0.354651163,2,"2,5",5
18/06/2022,Morning,12.8,12.8,0,12.8,17.28224854,244,646,Morning,1.647540984,2,"2,6",6
18/06/2022,Morning,12.8,12.8,0,12.8,17.28224854,222,932,Morning,3.198198198,2,"2,5",5
18/06/2022,Morning,12.8,12.8,0,12.8,17.28224854,714,567,Morning,-0.205882353,2,"2,8",8
18/06/2022,Morning,12.8,12.8,0,12.8,17.28224854,236,548,Morning,1.322033898,2,"2,7",7
18/06/2022,Morning,12.8,12.8,0,12.8,17.28224854,269,567,Morning,1.107806691,2,"2,8",8
18/06/2022,Morning,12.8,12.8,0,12.8,17.28224854,231,932,Morning,3.034632035,2,"2,5",5
18/06/2022,Morning,12.8,12.8,0,12.8,17.28224854,256,932,Morning,2.640625,2,"2,5",5
18/06/2022,Morning,12.8,12.8,0,12.8,17.28224854,288,548,Morning,0.902777778,2,"2,7",7
18/06/2022,Morning,12.8,12.8,0,12.8,17.28224854,884,932,Morning,0.054298643,2,"2,5",5
18/06/2022,Morning,12.8,12.8,0,12.8,17.28224854,160,567,Morning,2.54375,2,"2,8",8
18/06/2022,Morning,12.8,12.8,0,12.8,17.28224854,435,548,Morning,0.259770115,2,"2,7",7
18/06/2022,Morning,12.8,12.8,0,12.8,17.28224854,217,548,Morning,1.525345622,2,"2,7",7
18/06/2022,Morning,12.8,12.8,0,12.8,17.28224854,894,646,Morning,-0.277404922,2,"2,6",6
19/06/2022,Evening,16.7,16.7,0,16.7,21.21846045,NA,NA,NA,NA,NA,NA,NA
19/06/2022,Evening,16.4,16.4,0,16.4,20.91567491,NA,NA,NA,NA,NA,NA,NA
19/06/2022,Evening,15.7,15.7,0.8,15.7,20.20917534,NA,NA,NA,NA,NA,NA,NA
19/06/2022,Evening,14.9,14.9,0,14.9,19.40174726,NA,NA,NA,NA,NA,NA,NA
19/06/2022,Evening,14.7,14.7,0,14.7,19.19989024,NA,NA,NA,NA,NA,NA,NA
19/06/2022,Evening,14.5,14.5,0,14.5,18.99803321,NA,NA,NA,NA,NA,NA,NA
19/06/2022,Morning,16.9,16.9,0,16.9,21.42031747,NA,NA,NA,NA,NA,NA,NA
19/06/2022,Morning,16.8,16.8,0,16.8,21.31938896,NA,NA,NA,NA,NA,NA,NA
19/06/2022,Morning,17,17,0,17,21.52124598,NA,NA,NA,NA,NA,NA,NA
19/06/2022,Morning,17.3,17.3,0,17.3,21.82403151,NA,NA,NA,NA,NA,NA,NA
19/06/2022,Morning,17.9,17.9,0,17.9,22.42960257,NA,NA,NA,NA,NA,NA,NA
19/06/2022,Morning,18,18,0,18,22.53053108,NA,NA,NA,NA,NA,NA,NA
19/06/2022,Morning,17.8,17.8,0,17.8,22.32867406,NA,NA,NA,NA,NA,NA,NA
19/06/2022,Morning,17.6,17.6,0,17.6,22.12681704,NA,NA,NA,NA,NA,NA,NA
19/06/2022,Morning,17,17,0,17,21.52124598,NA,NA,NA,NA,NA,NA,NA
19/06/2022,Morning,17.1,17.1,0,17.1,21.62217449,NA,NA,NA,NA,NA,NA,NA
20/06/2022,Evening,21.9,21.9,0,21.9,26.46674299,NA,NA,NA,NA,NA,NA,NA
20/06/2022,Evening,21.6,21.6,0,21.6,26.16395746,NA,NA,NA,NA,NA,NA,NA
20/06/2022,Evening,21.8,21.8,0,21.8,26.36581448,NA,NA,NA,NA,NA,NA,NA
20/06/2022,Evening,21.6,21.6,0,21.6,26.16395746,NA,NA,NA,NA,NA,NA,NA
20/06/2022,Evening,21.7,21.7,0,21.7,26.26488597,NA,NA,NA,NA,NA,NA,NA
20/06/2022,Evening,21.2,21.2,0,21.2,25.76024342,NA,NA,NA,NA,NA,NA,NA
20/06/2022,Morning,21.8,21.8,0,21.8,26.36581448,198,591,Morning,1.984848485,3,"3,1",1
