5p+ Yield PS(II) Test
   4, 7/ 1, 0:12,  80,R,   9,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 194, 246,0.211,  8.5,  97,20.5
   5, 7/ 1, 0:15,  80,R,   9,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 191, 220,0.131,  7.5, 137,20.5
   6, 7/ 1, 0:18,  80,R,   9,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 192, 211,0.090,  6.6, 177,20.6
5p+ Yield PS(II) Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat Width,Flash Mode,Far Red Mode,Far Red Int,Far Red Dur,Pre-Illum Mode,Illum Dur,Ke,Kq,PAR Corr,F',Fm',Y(II),ETR,PAR,Temp
   1, 7/ 1, 0:29,  80,R,   9,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 232, 750,0.690,  2.0,   7,20.5
   2, 7/ 1, 0:32,  80,R,   9,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 254, 628,0.595,  6.7,  27,20.5
   3, 7/ 1, 0:35,  80,R,   9,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 216, 351,0.384,  9.1,  57,20.5
   4, 7/ 1, 0:38,  80,R,   9,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 186, 235,0.208,  8.4,  97,20.5
   5, 7/ 1, 0:41,  80,R,   9,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 174, 202,0.138,  7.9, 137,20.6
   6, 7/ 1, 0:44,  80,R,   9,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 174, 191,0.089,  6.6, 177,20.6
5p+ Yield PS(II) Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat Width,Flash Mode,Far Red Mode,Far Red Int,Far Red Dur,Pre-Illum Mode,Illum Dur,Ke,Kq,PAR Corr,F',Fm',Y(II),ETR,PAR,Temp
   1, 7/ 1, 0:54,  80,R,   9,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 238, 787,0.697,  2.0,   7,20.4
   2, 7/ 1, 0:57,  80,R,   9,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 250, 581,0.569,  6.4,  27,20.4
   3, 7/ 1, 1: 0,  80,R,   9,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 201, 292,0.311,  7.4,  57,20.5
   4, 7/ 1, 1: 4,  80,R,   9,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 176, 215,0.181,  7.3,  97,20.5
   5, 7/ 1, 1: 7,  80,R,   9,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 177, 199,0.110,  6.3, 137,20.5
   6, 7/ 1, 1:10,  80,R,   9,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 178, 193,0.077,  5.7, 177,20.6
