!1                                 
5p+ Fv/m Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat PW,Far Red Mode,Far Red Int,Far Red Dur,Fo,Fm,Fv,Fv/m,Fv/o
   1, 6/22, 9:31,  50,R,  11,  75,0.8,On ,  50,   5, 192, 554, 362,0.653,1.885
Curve:
, 193
, 194
, 193
, 188
, 189
, 191
, 192
, 192
, 194
, 197
, 287
, 497
, 533
, 549
, 553
, 557
, 560
, 556
, 561
, 562
, 545
, 521
, 483
, 407
, 316
, 275
, 246
, 224
, 215
, 202
, 192
, 197
, 204
, 205
, 208
, 206
, 206
, 204
!2                                 
!                                  
5p+ Fv/m Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat PW,Far Red Mode,Far Red Int,Far Red Dur,Fo,Fm,Fv,Fv/m,Fv/o
   1, 6/22,10: 6,  50,R,  12,  75,0.8,On ,  50,   5, 143, 400, 257,0.642,1.797
Curve:
, 142
, 141
, 138
, 140
, 145
, 145
, 144
, 144
, 144
, 145
, 213
, 368
, 392
, 401
, 397
, 409
, 401
, 400
, 401
, 398
, 389
, 372
, 340
, 277
, 207
, 182
, 166
, 155
, 149
, 148
, 148
, 148
, 145
, 143
, 139
, 140
, 141
, 139
!3                                 
5p+ Fv/m Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat PW,Far Red Mode,Far Red Int,Far Red Dur,Fo,Fm,Fv,Fv/m,Fv/o
   1, 6/22,10:36,  50,R,  12,  75,0.8,On ,  50,   5, 147, 283, 136,0.480,0.925
Curve:
, 146
, 143
, 144
, 147
, 146
, 148
, 151
, 153
, 154
, 152
, 184
, 264
, 277
, 286
, 283
, 286
, 284
, 279
, 284
, 287
, 278
, 267
, 253
, 225
, 188
, 177
, 167
, 160
, 155
, 153
, 151
, 149
, 151
, 151
, 152
, 148
, 145
, 144
!4                                 
5p+ Fv/m Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat PW,Far Red Mode,Far Red Int,Far Red Dur,Fo,Fm,Fv,Fv/m,Fv/o
   1, 6/22,11: 3,  50,R,  12,  75,0.8,On ,  50,   5, 139, 492, 353,0.717,2.539
Curve:
, 137
, 137
, 139
, 140
, 139
, 141
, 141
, 141
, 144
, 143
, 227
, 462
, 483
, 489
, 495
, 494
, 500
, 499
, 502
, 500
, 480
, 459
, 415
, 325
, 224
, 191
, 168
, 156
, 150
, 145
, 142
, 136
, 138
, 148
, 149
, 146
, 143
, 143
!5                                 
5p+ Fv/m Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat PW,Far Red Mode,Far Red Int,Far Red Dur,Fo,Fm,Fv,Fv/m,Fv/o
   1, 6/22,14:33,  50,R,  12,  75,0.8,On ,  50,   5, 127, 338, 211,0.624,1.661
Curve:
, 127
, 124
, 125
, 126
, 126
, 127
, 130
, 128
, 129
, 127
, 180
, 314
, 329
, 339
, 338
, 339
, 338
, 335
, 344
, 345
, 335
, 320
, 292
, 242
, 186
, 164
, 154
, 145
, 141
, 136
, 131
, 129
, 131
, 131
, 132
, 130
, 128
, 130
5p+ Fv/m Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat PW,Far Red Mode,Far Red Int,Far Red Dur,Fo,Fm,Fv,Fv/m,Fv/o
   1, 6/22,15: 2,  50,R,  12,  75,0.8,On ,  50,   5, 157, 443, 286,0.645,1.821
Curve:
, 155
, 156
, 157
, 157
, 157
, 158
, 158
, 161
, 158
, 157
, 222
, 415
, 444
, 446
, 447
, 448
, 453
, 450
, 448
, 448
, 431
, 414
, 377
, 309
, 229
, 205
, 188
, 178
, 172
, 171
, 168
, 164
, 161
, 158
, 154
, 151
, 152
, 150
5p+ Fv/m Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat PW,Far Red Mode,Far Red Int,Far Red Dur,Fo,Fm,Fv,Fv/m,Fv/o
   1, 6/22,15:40,  50,R,  12,  75,0.8,On ,  50,   5, 165, 630, 465,0.738,2.818
Curve:
, 164
, 163
, 160
, 162
, 165
, 166
, 166
, 166
, 169
, 167
, 254
, 518
, 598
, 630
, 629
, 635
, 640
, 639
, 645
, 645
, 627
, 604
, 564
, 481
, 375
, 313
, 269
, 243
, 223
, 203
, 196
, 193
, 188
, 186
, 189
, 183
, 179
, 178
5p+ Fv/m Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat PW,Far Red Mode,Far Red Int,Far Red Dur,Fo,Fm,Fv,Fv/m,Fv/o
   1, 6/22,16:13,  50,R,  12,  75,0.8,On ,  50,   5, 156, 593, 437,0.736,2.801
Curve:
, 154
, 159
, 155
, 156
, 157
, 156
, 155
, 157
, 159
, 159
, 256
, 557
, 584
, 591
, 596
, 600
, 598
, 597
, 596
, 595
, 572
, 545
, 494
, 390
, 263
, 215
, 201
, 192
, 180
, 176
, 171
, 168
, 166
, 164
, 158
, 159
, 160
, 161
!2ND                               
5p+ Fv/m Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat PW,Far Red Mode,Far Red Int,Far Red Dur,Fo,Fm,Fv,Fv/m,Fv/o
   1, 6/22,16:32,  50,R,  12,  75,0.8,On ,  50,   5, 177, 630, 453,0.719,2.559
Curve:
, 188
, 182
, 179
, 177
, 177
, 176
, 173
, 172
, 166
, 155
, 323
, 603
, 613
, 618
, 641
, 645
, 632
, 629
, 643
, 647
, 629
, 601
, 572
, 495
, 388
, 331
, 297
, 270
, 253
, 245
, 237
, 227
, 220
, 214
, 205
, 201
, 200
, 192
   2, 6/22,16:32,  50,R,  12,  75,0.8,On ,  50,   5, 148, 541, 393,0.726,2.655
Curve:
, 146
, 145
, 149
, 148
, 147
, 149
, 149
, 148
, 142
, 139
, 260
, 513
, 537
, 548
, 553
, 555
, 553
, 562
, 561
, 555
, 540
, 509
, 465
, 384
, 300
, 237
, 202
, 197
, 199
, 183
, 176
, 173
, 174
, 171
, 169
, 167
, 167
, 165
   3, 6/22,16:32,  50,R,  12,  75,0.8,On ,  50,   5, 155, 480, 325,0.677,2.096
Curve:
, 158
, 160
, 160
, 157
, 154
, 151
, 147
, 149
, 144
, 135
, 266
, 457
, 459
, 486
, 468
, 502
, 478
, 498
, 491
, 502
, 493
, 480
, 452
, 398
, 321
, 272
, 253
, 244
, 232
, 222
, 220
, 207
, 201
, 201
, 194
, 183
, 180
, 176
   4, 6/22,16:32,  50,R,  12,  75,0.8,On ,  50,   5, 159, 635, 476,0.749,2.993
Curve:
, 165
, 166
, 162
, 160
, 161
, 158
, 159
, 159
, 155
, 156
, 278
, 593
, 624
, 625
, 640
, 643
, 645
, 645
, 650
, 648
, 636
, 610
, 565
, 485
, 382
, 324
, 290
, 260
, 240
, 229
, 220
, 211
, 205
, 199
, 196
, 194
, 187
, 186
   5, 6/22,16:32,  50,R,  12,  75,0.8,On ,  50,   5, 158, 537, 379,0.705,2.398
Curve:
, 165
, 165
, 159
, 158
, 156
, 155
, 153
, 157
, 158
, 159
, 288
, 497
, 540
