5p+ Yield PS(II) Test
   3, 6/29,11:17,  80,R,   9,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 171, 243,0.296,  7.0,  57,18.6
   4, 6/29,11:20,  80,R,   9,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 152, 185,0.178,  7.2,  97,18.6
   5, 6/29,11:23,  80,R,   9,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 153, 168,0.089,  5.1, 137,18.7
   6, 6/29,11:26,  80,R,   9,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 147, 162,0.092,  6.8, 177,18.7
5p+ Yield PS(II) Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat Width,Flash Mode,Far Red Mode,Far Red Int,Far Red Dur,Pre-Illum Mode,Illum Dur,Ke,Kq,PAR Corr,F',Fm',Y(II),ETR,PAR,Temp
   1, 6/29,14:26,  80,R,  10,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 257, 745,0.655,  1.9,   7,18.4
   2, 6/29,14:30,  80,R,  10,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 276, 665,0.584,  6.6,  27,18.4
   3, 6/29,14:33,  80,R,  10,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 262, 507,0.483, 11.5,  57,18.4
   4, 6/29,14:36,  80,R,  10,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 222, 317,0.299, 12.1,  97,18.5
   5, 6/29,14:39,  80,R,  10,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 206, 253,0.185, 10.6, 137,18.6
   6, 6/29,14:43,  80,R,  10,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 203, 232,0.125,  9.2, 177,18.7
!6                                 
5p+ Yield PS(II) Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat Width,Flash Mode,Far Red Mode,Far Red Int,Far Red Dur,Pre-Illum Mode,Illum Dur,Ke,Kq,PAR Corr,F',Fm',Y(II),ETR,PAR,Temp
   1, 6/29,14:55,  80,R,  12,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 229, 508,0.549,  1.6,   7,18.6
   2, 6/29,14:58,  80,R,  12,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 232, 433,0.464,  5.2,  27,18.6
   3, 6/29,15: 1,  80,R,  12,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 214, 328,0.347,  8.3,  57,18.7
   4, 6/29,15: 4,  80,R,  12,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 187, 242,0.227,  9.2,  97,18.7
   5, 6/29,15: 7,  80,R,  12,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 172, 202,0.148,  8.5, 137,18.8
   6, 6/29,15:10,  80,R,  12,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 170, 186,0.086,  6.3, 177,18.8
5p+ Yield PS(II) Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat Width,Flash Mode,Far Red Mode,Far Red Int,Far Red Dur,Pre-Illum Mode,Illum Dur,Ke,Kq,PAR Corr,F',Fm',Y(II),ETR,PAR,Temp
   1, 6/29,15:21,  80,R,  12,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 230, 694,0.668,  1.9,   7,18.7
   2, 6/29,15:27,  80,R,  12,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 256, 641,0.600,  6.8,  27,18.7
   3, 6/29,15:30,  80,R,  12,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 248, 471,0.473, 11.3,  57,18.7
   4, 6/29,15:33,  80,R,  12,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 207, 290,0.286, 11.6,  97,18.8
   5, 6/29,15:37,  80,R,  12,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 192, 238,0.193, 11.0, 137,18.8
   6, 6/29,15:40,  80,R,  12,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 194, 220,0.118,  8.7, 177,18.9
5p+ Yield PS(II) Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat Width,Flash Mode,Far Red Mode,Far Red Int,Far Red Dur,Pre-Illum Mode,Illum Dur,Ke,Kq,PAR Corr,F',Fm',Y(II),ETR,PAR,Temp
   1, 6/29,15:52,  80,R,  12,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 233, 565,0.587,  1.7,   7,18.7
   2, 6/29,15:55,  80,R,  12,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 235, 498,0.528,  5.9,  27,18.7
   3, 6/29,15:58,  80,R,  12,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 203, 328,0.381,  9.1,  57,18.7
   4, 6/29,16: 2,  80,R,  12,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 173, 225,0.231,  9.4,  97,18.8
   5, 6/29,16: 6,  80,R,  12,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 167, 190,0.121,  6.9, 137,18.8
   6, 6/29,16: 8,  80,R,  12,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 156, 174,0.103,  7.6, 177,18.9
