5p+ Fv/m Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat PW,Far Red Mode,Far Red Int,Far Red Dur,Fo,Fm,Fv,Fv/m,Fv/o
   1, 7/ 2,18: 9,  50,R,  12,  75,0.8,On ,  50,   5, 198, 701, 503,0.717,2.540
Curve:
, 197
, 199
, 201
, 194
, 190
, 193
, 199
, 199
, 200
, 195
, 326
, 672
, 691
, 703
, 704
, 707
, 709
, 708
, 705
, 704
, 678
, 643
, 579
, 456
, 308
, 260
, 233
, 217
, 208
, 206
, 203
, 200
, 202
, 200
, 195
, 196
, 192
, 187
5p+ Fv/m Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat PW,Far Red Mode,Far Red Int,Far Red Dur,Fo,Fm,Fv,Fv/m,Fv/o
   1, 7/ 2,18:35,  50,R,  12,  75,0.8,On ,  50,   5, 135, 339, 204,0.601,1.511
Curve:
, 134
, 132
, 132
, 134
, 134
, 138
, 137
, 141
, 140
, 137
, 196
, 331
, 339
, 343
, 339
, 338
, 340
, 343
, 335
, 336
, 327
, 315
, 290
, 242
, 189
, 169
, 157
, 150
, 146
, 144
, 142
, 141
, 139
, 137
, 137
, 142
, 141
, 142
5p+ Fv/m Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat PW,Far Red Mode,Far Red Int,Far Red Dur,Fo,Fm,Fv,Fv/m,Fv/o
   1, 7/ 2,18:58,  50,R,  12,  75,0.8,On ,  50,   5, 132, 400, 268,0.670,2.030
Curve:
, 139
, 138
, 134
, 134
, 131
, 126
, 129
, 130
, 126
, 131
, 200
, 381
, 398
, 406
, 407
, 410
, 408
, 404
, 403
, 402
, 390
, 367
, 336
, 274
, 200
, 178
, 167
, 158
, 152
, 146
, 142
, 143
, 141
, 139
, 141
, 142
, 141
, 140
5p+ Fv/m Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat PW,Far Red Mode,Far Red Int,Far Red Dur,Fo,Fm,Fv,Fv/m,Fv/o
   1, 7/ 2,19:23,  50,R,  12,  75,0.8,On ,  50,   5, 143, 495, 352,0.711,2.461
Curve:
, 143
, 147
, 143
, 138
, 142
, 143
, 143
, 145
, 146
, 146
, 202
, 490
, 503
, 491
, 488
, 489
, 499
, 495
, 496
, 496
, 474
, 453
, 410
, 320
, 220
, 188
, 171
, 162
, 156
, 151
, 148
, 144
, 145
, 146
, 142
, 136
, 135
, 137
5p+ Fv/m Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat PW,Far Red Mode,Far Red Int,Far Red Dur,Fo,Fm,Fv,Fv/m,Fv/o
   1, 7/ 2,22:58,  50,R,  12,  75,0.8,On ,  50,   5, 135, 368, 233,0.633,1.725
Curve:
, 127
, 126
, 134
, 140
, 138
, 138
, 136
, 134
, 135
, 138
, 201
, 356
, 375
, 369
, 372
, 368
, 361
, 372
, 372
, 376
, 360
, 340
, 309
, 247
, 176
, 152
, 147
, 147
, 143
, 138
, 134
, 131
, 131
, 130
, 131
, 137
, 138
, 138
5p+ Fv/m Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat PW,Far Red Mode,Far Red Int,Far Red Dur,Fo,Fm,Fv,Fv/m,Fv/o
   1, 7/ 2,23:22,  50,R,  12,  75,0.8,On ,  50,   5, 180, 597, 417,0.698,2.316
Curve:
, 180
, 180
, 181
, 184
, 182
, 180
, 178
, 180
, 182
, 183
, 293
, 573
, 585
, 596
, 598
, 605
, 601
, 602
, 606
, 601
, 579
, 554
, 503
, 397
, 277
, 238
, 219
, 207
, 198
, 192
, 192
, 186
, 185
, 185
, 183
, 184
, 188
, 186
5p+ Fv/m Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat PW,Far Red Mode,Far Red Int,Far Red Dur,Fo,Fm,Fv,Fv/m,Fv/o
   1, 7/ 1, 0: 3,  50,R,  12,  75,0.8,On ,  50,   5, 123, 403, 280,0.694,2.276
Curve:
, 123
, 122
, 121
, 123
, 123
, 123
, 123
, 124
, 125
, 123
, 186
, 376
, 396
, 403
, 407
, 406
, 405
, 413
, 411
, 408
, 392
, 376
, 338
, 268
, 189
, 165
, 150
, 143
, 133
, 124
, 122
, 123
, 120
, 120
, 120
, 122
, 121
, 119
5p+ Fv/m Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat PW,Far Red Mode,Far Red Int,Far Red Dur,Fo,Fm,Fv,Fv/m,Fv/o
   1, 7/ 1, 0:34,  50,R,  12,  75,0.8,On ,  50,   5, 162, 489, 327,0.668,2.018
Curve:
, 161
, 164
, 160
, 159
, 160
, 164
, 166
, 169
, 165
, 167
, 248
, 461
, 486
, 488
, 497
, 488
, 492
, 490
, 488
, 488
, 471
, 453
, 415
, 340
, 256
, 227
, 209
, 196
, 185
, 180
, 178
, 176
, 176
, 179
, 178
, 175
, 172
, 172
!2ND READ                          
5p+ Fv/m Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat PW,Far Red Mode,Far Red Int,Far Red Dur,Fo,Fm,Fv,Fv/m,Fv/o
   1, 7/ 1, 0:57,  50,R,  12,  75,0.8,On ,  50,   5, 174, 713, 539,0.755,3.097
Curve:
, 172
, 174
, 177
, 176
, 172
, 173
, 174
, 175
, 174
, 177
, 316
, 669
, 694
, 698
, 718
, 723
, 733
, 731
, 736
, 733
, 724
, 699
, 642
, 560
, 452
, 379
, 331
, 303
, 281
, 263
, 251
, 242
, 231
, 225
, 215
, 207
, 202
, 201
   2, 7/ 1, 0:57,  50,R,  12,  75,0.8,On ,  50,   5, 173, 717, 544,0.758,3.144
Curve:
, 173
, 171
, 172
, 173
, 170
, 167
, 174
, 183
, 182
, 182
, 320
, 692
, 706
, 714
, 714
, 726
, 733
, 733
, 741
, 740
, 724
, 698
, 650
, 557
, 435
, 365
, 324
, 297
, 277
, 261
, 249
, 242
, 236
, 230
, 223
, 216
, 217
, 213
   3, 7/ 1, 0:57,  50,R,  12,  75,0.8,On ,  50,   5, 160, 641, 481,0.750,3.006
Curve:
, 169
, 166
, 161
, 160
, 158
, 156
, 159
, 161
, 157
, 157
, 267
, 593
, 627
, 638
, 640
, 650
, 683
, 658
, 636
, 636
, 622
, 605
, 572
, 502
, 408
, 353
, 310
, 278
, 258
, 244
, 232
, 227
, 219
, 213
, 207
, 204
, 200
, 196
