!5                                 
5p+ Yield PS(II) Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat Width,Flash Mode,Far Red Mode,Far Red Int,Far Red Dur,Pre-Illum Mode,Illum Dur,Ke,Kq,PAR Corr,F',Fm',Y(II),ETR,PAR,Temp
   1, 7/ 6,18: 5,  80,R,  12,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 224, 658,0.659,  1.9,   7,20.9
   2, 7/ 6,18: 8,  80,R,  12,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 241, 585,0.588,  6.6,  27,20.9
   3, 7/ 6,18:10,  80,R,  12,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 255, 516,0.505, 12.0,  57,20.9
   4, 7/ 6,18:15,  80,R,  12,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 203, 268,0.242, 13.9, 137,21.0
   5, 7/ 6,18:17,  80,R,  12,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 200, 266,0.248, 14.2, 137,21.0
   6, 7/ 6,18:19,  80,R,  12,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 187, 228,0.179, 13.2, 177,21.0
5p+ Yield PS(II) Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat Width,Flash Mode,Far Red Mode,Far Red Int,Far Red Dur,Pre-Illum Mode,Illum Dur,Ke,Kq,PAR Corr,F',Fm',Y(II),ETR,PAR,Temp
   1, 7/ 6,18:30,  80,R,  12,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 232, 527,0.559,  1.6,   7,20.9
   2, 7/ 6,18:34,  80,R,  12,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 231, 454,0.491,  5.5,  27,20.9
   3, 7/ 6,18:37,  80,R,  12,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 208, 299,0.304,  7.2,  57,20.9
   4, 7/ 6,18:39,  80,R,  12,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 182, 224,0.187,  7.6,  97,20.9
   5, 7/ 6,18:41,  80,R,  12,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 179, 201,0.109,  6.2, 137,21.0
   6, 7/ 6,18:44,  80,R,  12,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 174, 192,0.093,  6.9, 177,21.0
!7                                 
5p+ Yield PS(II) Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat Width,Flash Mode,Far Red Mode,Far Red Int,Far Red Dur,Pre-Illum Mode,Illum Dur,Ke,Kq,PAR Corr,F',Fm',Y(II),ETR,PAR,Temp
   1, 7/ 6,18:51,  80,R,   9,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 258, 817,0.684,  2.0,   7,20.9
   2, 7/ 6,18:53,  80,R,   9,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 302, 675,0.552,  6.2,  27,20.9
   3, 7/ 6,18:56,  80,R,   9,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 246, 406,0.394,  9.4,  57,20.9
   4, 7/ 6,18:58,  80,R,   9,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 217, 283,0.233,  9.4,  97,20.9
   5, 7/ 6,19: 0,  80,R,   9,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 214, 250,0.144,  8.2, 137,21.0
   6, 7/ 6,19: 3,  80,R,   9,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 214, 237,0.097,  7.2, 177,21.0
5p+ Yield PS(II) Test
